step,lcc_targeted,lcc_mean,lcc_low,lcc_high,pct_removed
297,0.0022371364653243847,0.05651006711409396,0.02237136465324385,0.10961968680089486,0.3997308209959623
298,0.002242152466367713,0.05609865470852018,0.02242152466367713,0.10773542600896861,0.40107671601615075
299,0.0022471910112359553,0.05566292134831461,0.02247191011235955,0.09719101123595503,0.40242261103633914
300,0.0022522522522522522,0.05572072072072072,0.02252252252252252,0.09740990990990987,0.4037685060565276
301,0.002257336343115124,0.05555304740406321,0.022573363431151242,0.09762979683972908,0.40511440107671604
302,0.0022624434389140274,0.05529411764705882,0.02251131221719457,0.09785067873303165,0.40646029609690443
303,0.0022675736961451248,0.05530612244897959,0.02040816326530612,0.09591836734693873,0.4078061911170929
304,0.0022727272727272726,0.05520454545454545,0.020454545454545454,0.0961363636363636,0.40915208613728127
305,0.002277904328018223,0.05507972665148064,0.02050113895216401,0.0963553530751708,0.4104979811574697
306,0.00228310502283105,0.054771689497716894,0.02054794520547945,0.0958904109589041,0.41184387617765816
307,0.002288329519450801,0.05473684210526316,0.020594965675057208,0.09393592677345539,0.41318977119784656
308,0.0022935779816513763,0.05474770642201835,0.020642201834862386,0.09415137614678899,0.414535666218035
309,0.0022988505747126436,0.054390804597701146,0.020689655172413793,0.09436781609195401,0.4158815612382234
310,0.002304147465437788,0.053986175115207376,0.020737327188940093,0.09458525345622118,0.41722745625841184
311,0.0023094688221709007,0.05371824480369515,0.020785219399538105,0.09480369515011547,0.4185733512786003
312,0.0023148148148148147,0.05358796296296296,0.020833333333333332,0.09502314814814815,0.4199192462987887
313,0.002320185614849188,0.0534338747099768,0.02088167053364269,0.09524361948955914,0.42126514131897713
314,0.002325581395348837,0.053372093023255816,0.020930232558139535,0.09546511627906976,0.4226110363391655
315,0.002331002331002331,0.05337995337995338,0.02097902097902098,0.09347319347319347,0.423956931359354
316,0.002336448598130841,0.053224299065420554,0.02102803738317757,0.09369158878504671,0.4253028263795424
317,0.00234192037470726,0.05304449648711944,0.02107728337236534,0.09391100702576112,0.4266487213997308
318,0.002347417840375587,0.053051643192488264,0.02112676056338028,0.09413145539906101,0.42799461641991926
319,0.002352941176470588,0.052941176470588235,0.021176470588235293,0.09435294117647057,0.42934051144010765
320,0.0023584905660377358,0.05216981132075472,0.02122641509433962,0.09233490566037733,0.4306864064602961
321,0.002364066193853428,0.05182033096926714,0.02127659574468085,0.09255319148936167,0.43203230148048455
322,0.002369668246445498,0.05116113744075829,0.02132701421800948,0.0927725118483412,0.43337819650067294
323,0.0023752969121140144,0.05080760095011876,0.021377672209026127,0.09299287410926364,0.4347240915208614
324,0.002380952380952381,0.05064285714285714,0.02142857142857143,0.0932142857142857,0.4360699865410498
325,0.002386634844868735,0.04988066825775656,0.021479713603818614,0.09343675417661096,0.43741588156123823
326,0.0023923444976076554,0.049641148325358854,0.0215311004784689,0.09102870813397129,0.4387617765814266
327,0.002398081534772182,0.049592326139088726,0.021462829736211032,0.09124700239808153,0.44010767160161507
328,0.002403846153846154,0.04951923076923077,0.021514423076923077,0.09146634615384615,0.4414535666218035
329,0.0024096385542168677,0.04949397590361446,0.021566265060240966,0.09168674698795179,0.4427994616419919
330,0.0024154589371980675,0.049468599033816424,0.021618357487922703,0.09190821256038648,0.44414535666218036
331,0.002421307506053269,0.04912832929782082,0.021670702179176757,0.09213075060532687,0.44549125168236875
332,0.0024271844660194173,0.04919902912621359,0.021723300970873785,0.09235436893203883,0.4468371467025572
333,0.0024330900243309003,0.04902676399026764,0.021776155717761557,0.08783454987834549,0.44818304172274565
334,0.0024390243902439024,0.0485609756097561,0.021829268292682925,0.08792682926829266,0.44952893674293404
335,0.0024449877750611247,0.04845965770171149,0.019559902200488997,0.08814180929095354,0.4508748317631225
336,0.0024509803921568627,0.0483578431372549,0.0196078431372549,0.08823529411764706,0.4522207267833109
337,0.002457002457002457,0.04823095823095823,0.019656019656019656,0.08845208845208845,0.4535666218034993
338,0.0024630541871921183,0.04800492610837438,0.019704433497536946,0.08633004926108374,0.4549125168236878
339,0.0024691358024691358,0.04787654320987655,0.019753086419753086,0.0865432098765432,0.45625841184387617
340,0.0024752475247524753,0.04782178217821782,0.019801980198019802,0.08675742574257424,0.4576043068640646
341,0.0024813895781637717,0.04754342431761786,0.019851116625310174,0.08697270471464019,0.458950201884253
342,0.0024875621890547263,0.04743781094527363,0.01990049751243781,0.08718905472636815,0.46029609690444145
343,0.0024937655860349127,0.0471571072319202,0.0199501246882793,0.08740648379052368,0.4616419919246299
344,0.0025,0.047075,0.02,0.08762499999999998,0.4629878869448183
345,0.002506265664160401,0.047092731829573936,0.020050125313283207,0.08784461152882204,0.46433378196500674
346,0.002512562814070352,0.04648241206030151,0.020100502512562814,0.08806532663316582,0.46567967698519513
347,0.0025188916876574307,0.04642317380352645,0.020151133501259445,0.08828715365239294,0.4670255720053836
348,0.0025252525252525255,0.04648989898989899,0.020202020202020204,0.088510101010101,0.46837146702557203
349,0.002531645569620253,0.04635443037974683,0.020253164556962026,0.08873417721518986,0.4697173620457604
350,0.0025380710659898475,0.046218274111675124,0.02017766497461929,0.08895939086294416,0.47106325706594887
351,0.002544529262086514,0.046183206106870225,0.02022900763358779,0.089058524173028,0.47240915208613726
352,0.002551020408163265,0.0461734693877551,0.02028061224489796,0.08928571428571429,0.4737550471063257
353,0.0025575447570332483,0.04588235294117647,0.020332480818414322,0.08708439897698209,0.47510094212651416
354,0.002564102564102564,0.045743589743589746,0.020384615384615386,0.0873076923076923,0.47644683714670255
355,0.002570694087403599,0.04575835475578406,0.017994858611825194,0.08740359897172237,0.477792732166891
356,0.002577319587628866,0.04574742268041237,0.01804123711340206,0.08762886597938144,0.4791386271870794
357,0.002583979328165375,0.04565891472868217,0.01808785529715762,0.08785529715762273,0.48048452220726784
358,0.0025906735751295338,0.04528497409326425,0.018134715025906734,0.08808290155440414,0.48183041722745623
359,0.0025974025974025974,0.045064935064935065,0.01818181818181818,0.08831168831168831,0.4831763122476447
360,0.0026041666666666665,0.04515625,0.018229166666666668,0.08854166666666667,0.4845222072678331
361,0.0026109660574412533,0.04433420365535248,0.018276762402088774,0.08629242819843341,0.4858681022880215
362,0.002617801047120419,0.0443717277486911,0.01832460732984293,0.08651832460732983,0.48721399730820997
363,0.0026246719160104987,0.044146981627296585,0.01837270341207349,0.08674540682414697,0.48855989232839836
364,0.002631578947368421,0.044157894736842104,0.018421052631578946,0.08697368421052631,0.4899057873485868
365,0.002638522427440633,0.04411609498680739,0.018469656992084433,0.08720316622691293,0.49125168236877526
366,0.0026455026455026454,0.0432010582010582,0.018518518518518517,0.08743386243386242,0.49259757738896365
367,0.002652519893899204,0.04297082228116711,0.01856763925729443,0.0876657824933687,0.4939434724091521
368,0.0026595744680851063,0.042898936170212766,0.018617021276595744,0.08789893617021277,0.4952893674293405
369,0.0026666666666666666,0.043013333333333334,0.018666666666666668,0.08813333333333331,0.49663526244952894
370,0.00267379679144385,0.04286096256684492,0.01871657754010695,0.08836898395721925,0.4979811574697174
371,0.002680965147453083,0.04254691689008043,0.01876675603217158,0.0886058981233244,0.4993270524899058
372,0.002688172043010753,0.04252688172043011,0.01881720430107527,0.08870967741935484,0.5006729475100942
373,0.0026954177897574125,0.042102425876010784,0.018867924528301886,0.0862533692722372,0.5020188425302826
374,0.002702702702702703,0.04216216216216216,0.01891891891891892,0.08648648648648649,0.5033647375504711
375,0.0027100271002710027,0.041842818428184284,0.018970189701897018,0.08414634146341463,0.5047106325706595
376,0.002717391304347826,0.04135869565217391,0.019021739130434784,0.08437499999999999,0.506056527590848
377,0.0027247956403269754,0.04125340599455041,0.01907356948228883,0.08460490463215259,0.5074024226110363
378,0.00273224043715847,0.04114754098360656,0.01912568306010929,0.08483606557377048,0.5087483176312247
379,0.0027397260273972603,0.04057534246575342,0.019178082191780823,0.0821917808219178,0.5100942126514132
380,0.0027472527472527475,0.040631868131868136,0.019230769230769232,0.07980769230769229,0.5114401076716016
381,0.0027548209366391185,0.04060606060606061,0.01928374655647383,0.08002754820936639,0.5127860026917901
382,0.0027624309392265192,0.04013812154696132,0.019337016574585635,0.08024861878453038,0.5141318977119784
383,0.002770083102493075,0.03950138504155125,0.019390581717451522,0.08047091412742381,0.5154777927321669
384,0.002777777777777778,0.0395,0.019444444444444445,0.08069444444444444,0.5168236877523553
385,0.002785515320334262,0.03910863509749304,0.019498607242339833,0.0809192200557103,0.5181695827725438
386,0.002793296089385475,0.039022346368715086,0.019553072625698324,0.08114525139664804,0.5195154777927322
387,0.0028011204481792717,0.03887955182072829,0.0196078431372549,0.08137254901960785,0.5208613728129206
388,0.0028089887640449437,0.03882022471910112,0.019662921348314606,0.0735955056179775,0.522207267833109
389,0.0028169014084507044,0.038619718309859156,0.01971830985915493,0.07380281690140841,0.5235531628532974
390,0.002824858757062147,0.038615819209039545,0.01977401129943503,0.07401129943502821,0.5248990578734859
391,0.0028328611898017,0.03872521246458924,0.019830028328611898,0.0742209631728045,0.5262449528936743
392,0.002840909090909091,0.03880681818181818,0.019744318181818182,0.07443181818181815,0.5275908479138627
393,0.002849002849002849,0.038433048433048435,0.019800569800569802,0.07407407407407407,0.5289367429340511
394,0.002857142857142857,0.038457142857142856,0.019857142857142858,0.07428571428571429,0.5302826379542396
395,0.0028653295128939827,0.03828080229226361,0.01991404011461318,0.07449856733524356,0.531628532974428
396,0.0028735632183908046,0.03807471264367816,0.017241379310344827,0.07471264367816093,0.5329744279946165
397,0.002881844380403458,0.03809798270893372,0.01729106628242075,0.07492795389048991,0.5343203230148048
398,0.002890173410404624,0.03786127167630058,0.017341040462427744,0.07514450867052024,0.5356662180349933
399,0.002898550724637681,0.03794202898550725,0.017391304347826087,0.07536231884057971,0.5370121130551817
400,0.0029069767441860465,0.03781976744186046,0.01744186046511628,0.0755813953488372,0.5383580080753702
401,0.0029154518950437317,0.03793002915451895,0.01749271137026239,0.07580174927113703,0.5397039030955586
402,0.0029239766081871343,0.037719298245614034,0.017543859649122806,0.07602339181286549,0.5410497981157469
403,0.002932551319648094,0.037360703812316716,0.017595307917888565,0.07624633431085044,0.5423956931359354
404,0.0029411764705882353,0.037441176470588235,0.01764705882352941,0.07647058823529412,0.5437415881561238
405,0.0029498525073746312,0.03734513274336283,0.017699115044247787,0.07669616519174041,0.5450874831763123
406,0.0029585798816568047,0.037307692307692306,0.01775147928994083,0.07692307692307693,0.5464333781965006
407,0.002967359050445104,0.03735905044510386,0.017804154302670624,0.0771513353115727,0.5477792732166891
408,0.002976190476190476,0.037172619047619045,0.017857142857142856,0.07738095238095238,0.5491251682368775
409,0.0029850746268656717,0.03725373134328358,0.01791044776119403,0.07761194029850746,0.550471063257066
410,0.0029940119760479044,0.037005988023952094,0.017964071856287425,0.07215568862275448,0.5518169582772544
411,0.003003003003003003,0.036756756756756756,0.018018018018018018,0.07237237237237236,0.5531628532974427
412,0.0030120481927710845,0.03677710843373494,0.018072289156626505,0.07259036144578311,0.5545087483176312
413,0.0030211480362537764,0.03673716012084592,0.017975830815709973,0.072809667673716,0.5558546433378196
414,0.0030303030303030303,0.03660606060606061,0.015151515151515152,0.07303030303030301,0.5572005383580081
415,0.00303951367781155,0.0360790273556231,0.015197568389057751,0.07006079027355622,0.5585464333781965
416,0.003048780487804878,0.03588414634146341,0.01524390243902439,0.07027439024390245,0.5598923283983849
417,0.0030581039755351682,0.03590214067278288,0.01529051987767584,0.07048929663608562,0.5612382234185733
418,0.003067484662576687,0.03585889570552147,0.015337423312883436,0.07070552147239262,0.5625841184387618
419,0.003076923076923077,0.03569230769230769,0.015384615384615385,0.07092307692307691,0.5639300134589502
420,0.0030864197530864196,0.035648148148148144,0.015432098765432098,0.07114197530864196,0.5652759084791387
421,0.0030959752321981426,0.03535603715170279,0.015479876160990712,0.07120743034055728,0.566621803499327
422,0.003105590062111801,0.035434782608695654,0.015527950310559006,0.07142857142857142,0.5679676985195155
423,0.003115264797507788,0.035358255451713394,0.01557632398753894,0.07165109034267912,0.5693135935397039
424,0.003125,0.0354375,0.015625,0.071875,0.5706594885598923
425,0.003134796238244514,0.035517241379310345,0.01567398119122257,0.07210031347962383,0.5720053835800808
426,0.0031446540880503146,0.03553459119496855,0.015723270440251572,0.07232704402515723,0.5733512786002691
427,0.0031545741324921135,0.0355205047318612,0.015772870662460567,0.07255520504731862,0.5746971736204576
428,0.0031645569620253164,0.035569620253164555,0.015822784810126583,0.07278481012658228,0.576043068640646
429,0.0031746031746031746,0.035682539682539684,0.015873015873015872,0.07301587301587302,0.5773889636608345
430,0.0031847133757961785,0.03573248407643312,0.01592356687898089,0.0732484076433121,0.5787348586810229
431,0.003194888178913738,0.035623003194888175,0.01597444089456869,0.07348242811501597,0.5800807537012113
432,0.003205128205128205,0.03532051282051282,0.016025641025641024,0.07371794871794872,0.5814266487213997
433,0.003215434083601286,0.03540192926045016,0.01607717041800643,0.07395498392282958,0.5827725437415882
434,0.0032258064516129032,0.03509677419354838,0.016129032258064516,0.07419354838709677,0.5841184387617766
435,0.003236245954692557,0.03504854368932039,0.016181229773462782,0.07135922330097087,0.585464333781965
436,0.003246753246753247,0.03506493506493506,0.016233766233766232,0.07159090909090908,0.5868102288021534
437,0.003257328990228013,0.0349185667752443,0.016286644951140065,0.06547231270358304,0.5881561238223418
438,0.0032679738562091504,0.034999999999999996,0.016339869281045753,0.06568627450980391,0.5895020188425303
439,0.003278688524590164,0.03501639344262295,0.01639344262295082,0.06590163934426228,0.5908479138627187
440,0.003289473684210526,0.03506578947368421,0.01644736842105263,0.06611842105263155,0.5921938088829072
441,0.0033003300330033004,0.03448844884488449,0.0165016501650165,0.066006600660066,0.5935397039030955
442,0.0033112582781456954,0.03433774834437086,0.016556291390728478,0.06622516556291391,0.594885598923284
443,0.0033222591362126247,0.034186046511627904,0.016611295681063124,0.0664451827242525,0.5962314939434724
444,0.0033333333333333335,0.03383333333333333,0.016666666666666666,0.06666666666666667,0.5975773889636609
445,0.0033444816053511705,0.03364548494983278,0.016722408026755852,0.06688963210702341,0.5989232839838493
446,0.003355704697986577,0.03365771812080537,0.016778523489932886,0.06711409395973154,0.6002691790040376
447,0.003367003367003367,0.0337037037037037,0.016835016835016835,0.06734006734006734,0.6016150740242261
448,0.0033783783783783786,0.033783783783783786,0.016891891891891893,0.06756756756756757,0.6029609690444145
449,0.003389830508474576,0.03349152542372882,0.01677966101694915,0.06779661016949153,0.604306864064603
450,0.003401360544217687,0.033197278911564626,0.01683673469387755,0.06802721088435375,0.6056527590847914
451,0.0034129692832764505,0.033105802047781574,0.016894197952218432,0.06825938566552901,0.6069986541049798
452,0.003424657534246575,0.033219178082191776,0.016952054794520548,0.0684931506849315,0.6083445491251682
453,0.003436426116838488,0.03309278350515464,0.017010309278350517,0.06872852233676977,0.6096904441453567
454,0.0034482758620689655,0.03293103448275862,0.01706896551724138,0.06896551724137931,0.6110363391655451
455,0.0034602076124567475,0.03290657439446367,0.017128027681660902,0.06920415224913495,0.6123822341857336
456,0.003472222222222222,0.03298611111111111,0.0171875,0.06944444444444445,0.6137281292059219
457,0.003484320557491289,0.032961672473867595,0.017247386759581883,0.06968641114982578,0.6150740242261103
458,0.0034965034965034965,0.033041958041958044,0.01730769230769231,0.06993006993006994,0.6164199192462988
459,0.0035087719298245615,0.03298245614035088,0.017368421052631578,0.07017543859649122,0.6177658142664872
460,0.0035211267605633804,0.03285211267605634,0.017429577464788737,0.07042253521126761,0.6191117092866757
461,0.0035335689045936395,0.03293286219081272,0.01749116607773852,0.0706713780918728,0.620457604306864
462,0.0035460992907801418,0.03297872340425532,0.017553191489361703,0.07092198581560284,0.6218034993270525
463,0.0035587188612099642,0.03284697508896797,0.014234875444839857,0.0711743772241993,0.6231493943472409
464,0.0035714285714285713,0.03296428571428571,0.014285714285714285,0.07142857142857142,0.6244952893674294
465,0.0035842293906810036,0.032903225806451615,0.014336917562724014,0.07168458781362007,0.6258411843876177
466,0.0035971223021582736,0.03284172661870503,0.014388489208633094,0.07194244604316546,0.6271870794078062
467,0.0036101083032490976,0.032888086642599276,0.01444043321299639,0.07220216606498195,0.6285329744279946
468,0.0036231884057971015,0.03242753623188406,0.014492753623188406,0.06557971014492751,0.629878869448183
469,0.0036363636363636364,0.032363636363636365,0.014545454545454545,0.0658181818181818,0.6312247644683715
470,0.0036496350364963502,0.03215328467153285,0.014598540145985401,0.06605839416058393,0.6325706594885598
471,0.003663003663003663,0.03216117216117216,0.014652014652014652,0.06282051282051279,0.6339165545087483
472,0.003676470588235294,0.03224264705882353,0.014705882352941176,0.06305147058823526,0.6352624495289367
473,0.0036900369003690036,0.032250922509225094,0.014760147601476014,0.06328413284132839,0.6366083445491252
474,0.003703703703703704,0.03233333333333333,0.014814814814814815,0.06333333333333331,0.6379542395693136
475,0.0037174721189591076,0.03241635687732342,0.01486988847583643,0.06356877323420072,0.639300134589502
476,0.0037313432835820895,0.032350746268656715,0.014925373134328358,0.06380597014925371,0.6406460296096904
477,0.003745318352059925,0.03239700374531835,0.0149812734082397,0.0640449438202247,0.6419919246298789
478,0.0037593984962406013,0.03233082706766917,0.015037593984962405,0.06428571428571427,0.6433378196500673
479,0.0037735849056603774,0.03218867924528302,0.01509433962264151,0.06452830188679243,0.6446837146702558
480,0.003787878787878788,0.03212121212121212,0.015151515151515152,0.06439393939393939,0.6460296096904441
481,0.0038022813688212928,0.03209125475285171,0.015209125475285171,0.06463878326996197,0.6473755047106325
482,0.003816793893129771,0.03187022900763359,0.015267175572519083,0.0648854961832061,0.648721399730821
483,0.0038314176245210726,0.031685823754789275,0.01532567049808429,0.06513409961685823,0.6500672947510094
484,0.0038461538461538464,0.03134615384615385,0.015384615384615385,0.06538461538461539,0.6514131897711979
485,0.003861003861003861,0.031196911196911196,0.015444015444015444,0.06563706563706563,0.6527590847913862
486,0.003875968992248062,0.030930232558139537,0.015503875968992248,0.06589147286821706,0.6541049798115747
487,0.0038910505836575876,0.030817120622568094,0.01556420233463035,0.06614785992217899,0.6554508748317631
488,0.00390625,0.030585937500000004,0.015625,0.06640625,0.6567967698519516
489,0.00392156862745098,0.030549019607843137,0.01568627450980392,0.06666666666666667,0.65814266487214
490,0.003937007874015748,0.030590551181102363,0.015748031496062992,0.06692913385826772,0.6594885598923284
491,0.003952569169960474,0.030513833992094862,0.015810276679841896,0.06719367588932806,0.6608344549125168
492,0.003968253968253968,0.030396825396825394,0.015873015873015872,0.06746031746031746,0.6621803499327052
493,0.00398406374501992,0.03039840637450199,0.01593625498007968,0.06772908366533864,0.6635262449528937
494,0.004,0.03032,0.016,0.0642,0.6648721399730821
495,0.004016064257028112,0.030281124497991967,0.01606425702811245,0.0642570281124498,0.6662180349932705
496,0.004032258064516129,0.03032258064516129,0.016129032258064516,0.06451612903225806,0.6675639300134589
497,0.004048582995951417,0.030283400809716598,0.016194331983805668,0.06093117408906881,0.6689098250336474
498,0.0040650406504065045,0.030121951219512194,0.016260162601626018,0.06117886178861787,0.6702557200538358
499,0.004081632653061225,0.030040816326530613,0.0163265306122449,0.061428571428571416,0.6716016150740243
500,0.004098360655737705,0.030081967213114753,0.01639344262295082,0.06168032786885245,0.6729475100942126
501,0.00411522633744856,0.030041152263374487,0.01646090534979424,0.06172839506172839,0.6742934051144011
502,0.004132231404958678,0.02991735537190083,0.01632231404958678,0.06198347107438017,0.6756393001345895
503,0.004149377593360996,0.02991701244813278,0.016390041493775934,0.06224066390041494,0.676985195154778
504,0.004166666666666667,0.029875,0.0125,0.0625,0.6783310901749664
505,0.0041841004184100415,0.0297489539748954,0.012552301255230125,0.06276150627615062,0.6796769851951547
506,0.004201680672268907,0.02949579831932773,0.012605042016806723,0.05903361344537814,0.6810228802153432
507,0.004219409282700422,0.029367088607594936,0.012658227848101266,0.05928270042194092,0.6823687752355316
508,0.00423728813559322,0.029491525423728814,0.012711864406779662,0.05953389830508474,0.6837146702557201
509,0.00425531914893617,0.029617021276595747,0.01276595744680851,0.05978723404255318,0.6850605652759085
510,0.004273504273504274,0.029700854700854703,0.01282051282051282,0.06004273504273503,0.6864064602960969
511,0.004291845493562232,0.0296137339055794,0.012875536480686695,0.060300429184549344,0.6877523553162853
512,0.004310344827586207,0.029741379310344828,0.01293103448275862,0.0605603448275862,0.6890982503364738
513,0.004329004329004329,0.029567099567099568,0.012987012987012988,0.06082251082251081,0.6904441453566622
514,0.004347826086956522,0.029652173913043478,0.013043478260869565,0.06108695652173912,0.6917900403768507
515,0.004366812227074236,0.029694323144104803,0.013100436681222707,0.061353711790393,0.693135935397039
516,0.0043859649122807015,0.029605263157894735,0.013157894736842105,0.06162280701754385,0.6944818304172274
517,0.004405286343612335,0.029647577092511014,0.013215859030837005,0.06167400881057269,0.6958277254374159
518,0.004424778761061947,0.029646017699115044,0.01327433628318584,0.061946902654867256,0.6971736204576043
519,0.0044444444444444444,0.02951111111111111,0.013333333333333334,0.06222222222222222,0.6985195154777928
520,0.004464285714285714,0.02964285714285714,0.013392857142857142,0.0625,0.6998654104979811
521,0.004484304932735426,0.02968609865470852,0.013452914798206279,0.06278026905829596,0.7012113055181696
522,0.0045045045045045045,0.029729729729729728,0.013513513513513514,0.06306306306306306,0.702557200538358
523,0.004524886877828055,0.029457013574660632,0.013574660633484163,0.06334841628959276,0.7039030955585465
524,0.004545454545454545,0.02940909090909091,0.013636363636363636,0.06363636363636363,0.7052489905787349
525,0.0045662100456621,0.029086757990867577,0.0136986301369863,0.0639269406392694,0.7065948855989233
526,0.0045871559633027525,0.028807339449541284,0.013761467889908258,0.06422018348623854,0.7079407806191117
527,0.004608294930875576,0.028894009216589862,0.013824884792626729,0.06451612903225806,0.7092866756393001
528,0.004629629629629629,0.028749999999999998,0.013888888888888888,0.06018518518518518,0.7106325706594886
529,0.004651162790697674,0.02888372093023256,0.013953488372093023,0.06046511627906977,0.7119784656796769
530,0.004672897196261682,0.028878504672897196,0.014018691588785047,0.06074766355140187,0.7133243606998654
531,0.004694835680751174,0.028873239436619718,0.014084507042253521,0.06103286384976526,0.7146702557200538
532,0.0047169811320754715,0.02891509433962264,0.014150943396226415,0.06132075471698113,0.7160161507402423
533,0.004739336492890996,0.028767772511848342,0.014218009478672985,0.061611374407582936,0.7173620457604307
534,0.004761904761904762,0.028523809523809524,0.014285714285714285,0.06190476190476191,0.7187079407806191
535,0.004784688995215311,0.028660287081339712,0.014354066985645933,0.06220095693779904,0.7200538358008075
536,0.004807692307692308,0.028509615384615387,0.014423076923076924,0.057932692307692296,0.721399730820996
537,0.004830917874396135,0.028357487922705316,0.014492753623188406,0.057971014492753624,0.7227456258411844
538,0.0048543689320388345,0.028300970873786406,0.014563106796116505,0.05825242718446602,0.7240915208613729
539,0.004878048780487805,0.028390243902439025,0.014634146341463415,0.05853658536585366,0.7254374158815612
540,0.004901960784313725,0.028284313725490198,0.014705882352941176,0.058823529411764705,0.7267833109017496
541,0.0049261083743842365,0.02832512315270936,0.014778325123152709,0.059113300492610835,0.7281292059219381
542,0.0049504950495049506,0.02806930693069307,0.01485148514851485,0.0594059405940594,0.7294751009421265
543,0.004975124378109453,0.027860696517412936,0.014925373134328358,0.05970149253731343,0.730820995962315
544,0.005,0.02765,0.015,0.06,0.7321668909825033
545,0.005025125628140704,0.027386934673366833,0.01507537688442211,0.06030150753768844,0.7335127860026918
546,0.005050505050505051,0.027323232323232322,0.015151515151515152,0.06060606060606061,0.7348586810228802
547,0.005076142131979695,0.02715736040609137,0.015228426395939087,0.06091370558375635,0.7362045760430687
548,0.00510204081632653,0.02704081632653061,0.01020408163265306,0.061224489795918366,0.7375504710632571
549,0.005128205128205128,0.02676923076923077,0.010256410256410256,0.05666666666666665,0.7388963660834454
550,0.005154639175257732,0.026855670103092782,0.010309278350515464,0.05695876288659792,0.7402422611036339
551,0.0051813471502590676,0.026787564766839377,0.010362694300518135,0.05725388601036268,0.7415881561238223
552,0.005208333333333333,0.026770833333333334,0.010416666666666666,0.057552083333333316,0.7429340511440108
553,0.005235602094240838,0.026701570680628273,0.010471204188481676,0.05785340314136124,0.7442799461641992
554,0.005263157894736842,0.02668421052631579,0.010526315789473684,0.05789473684210526,0.7456258411843876
555,0.005291005291005291,0.02656084656084656,0.010582010582010581,0.0582010582010582,0.746971736204576
556,0.005319148936170213,0.026436170212765956,0.010638297872340425,0.05851063829787234,0.7483176312247645
557,0.0053475935828877,0.026363636363636363,0.0106951871657754,0.058823529411764705,0.7496635262449529
558,0.005376344086021506,0.026344086021505377,0.010752688172043012,0.05913978494623656,0.7510094212651414
559,0.005405405405405406,0.02648648648648649,0.010810810810810811,0.05945945945945946,0.7523553162853297
560,0.005434782608695652,0.026521739130434784,0.010869565217391304,0.059782608695652176,0.7537012113055181
561,0.00546448087431694,0.02639344262295082,0.01092896174863388,0.060109289617486336,0.7550471063257066
562,0.005494505494505495,0.026318681318681317,0.01098901098901099,0.055219780219780204,0.756393001345895
563,0.0055248618784530384,0.026132596685082873,0.011049723756906077,0.055248618784530384,0.7577388963660835
564,0.005555555555555556,0.026166666666666668,0.011111111111111112,0.05555555555555555,0.7590847913862718
565,0.00558659217877095,0.025977653631284917,0.0111731843575419,0.055865921787709494,0.7604306864064603
566,0.0056179775280898875,0.02595505617977528,0.011235955056179775,0.056179775280898875,0.7617765814266487
567,0.005649717514124294,0.02598870056497175,0.011299435028248588,0.05649717514124294,0.7631224764468372
568,0.005681818181818182,0.026136363636363635,0.011363636363636364,0.056818181818181816,0.7644683714670256
569,0.005714285714285714,0.026114285714285715,0.011428571428571429,0.05714285714285714,0.765814266487214
570,0.005747126436781609,0.026091954022988507,0.011494252873563218,0.05747126436781609,0.7671601615074024
571,0.005780346820809248,0.026184971098265893,0.011560693641618497,0.057803468208092484,0.7685060565275909
572,0.005813953488372093,0.026104651162790697,0.011627906976744186,0.05813953488372093,0.7698519515477793
573,0.005847953216374269,0.02573099415204678,0.011695906432748537,0.047368421052631546,0.7711978465679677
574,0.0058823529411764705,0.025705882352941176,0.011764705882352941,0.047647058823529376,0.7725437415881561
575,0.005917159763313609,0.025798816568047337,0.011834319526627219,0.0479289940828402,0.7738896366083445
576,0.005952380952380952,0.025476190476190475,0.011904761904761904,0.048214285714285675,0.775235531628533
577,0.005988023952095809,0.025508982035928145,0.011976047904191617,0.04850299401197602,0.7765814266487214
578,0.006024096385542169,0.025120481927710842,0.012048192771084338,0.042469879518072275,0.7779273216689099
579,0.006060606060606061,0.025212121212121213,0.012121212121212121,0.04272727272727271,0.7792732166890982
580,0.006097560975609756,0.02518292682926829,0.012195121951219513,0.04298780487804877,0.7806191117092867
581,0.006134969325153374,0.025153374233128835,0.012269938650306749,0.043251533742331275,0.7819650067294751
582,0.006172839506172839,0.02530864197530864,0.012345679012345678,0.0435185185185185,0.7833109017496636
583,0.006211180124223602,0.0253416149068323,0.012422360248447204,0.04378881987577638,0.784656796769852
584,0.00625,0.025437500000000002,0.0125,0.04406249999999998,0.7860026917900403
585,0.006289308176100629,0.02547169811320755,0.012578616352201259,0.04433962264150941,0.7873485868102288
586,0.006329113924050633,0.025569620253164557,0.012658227848101266,0.04462025316455694,0.7886944818304172
587,0.006369426751592357,0.02573248407643312,0.012738853503184714,0.04490445859872609,0.7900403768506057
588,0.00641025641025641,0.025833333333333333,0.01282051282051282,0.04519230769230767,0.7913862718707941
589,0.0064516129032258064,0.025806451612903226,0.012903225806451613,0.04516129032258064,0.7927321668909825
590,0.006493506493506494,0.025974025974025976,0.012987012987012988,0.045454545454545456,0.7940780619111709
591,0.006535947712418301,0.02588235294117647,0.013071895424836602,0.039542483660130696,0.7954239569313594
592,0.006578947368421052,0.02605263157894737,0.013157894736842105,0.039802631578947346,0.7967698519515478
593,0.006622516556291391,0.026026490066225167,0.013245033112582781,0.040066225165562894,0.7981157469717362
