url,coordinator,consultant,gatekeeper,representative,liaison,nombre,familia,pais,total_brokerage,norm_coordinator,norm_consultant,norm_gatekeeper,norm_representative,norm_liaison
https://es.wikipedia.org/wiki/Juan_de_Bol%C3%ADvar_y_Mart%C3%ADnez_de_Villegas,0,0,0,0,0,Juan de Bolívar y Martínez de Villegas,bolívar,venezuela,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Borja_y_Armendia,0,0,0,0,0,Juan de Borja y Armendia,borja,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Borja_y_Castro,2,0,0,0,0,Juan de Borja y Castro,borja,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Borja_y_Cattanei,6,0,0,0,0,Juan de Borja y Cattanei,borja,colombia,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Dios_Rawson,0,0,1,1,0,Juan de Dios Rawson,rojo,argentina,2,0,0,0.5,0.5,0
https://es.wikipedia.org/wiki/Juan_de_Dios_Vial_Guzm%C3%A1n_%281814%29,3,0,0,0,0,Juan de Dios Vial Guzmán (1814),vial,chile,3,1,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Dios_Vial_Guzm%C3%A1n_%281851%29,0,0,0,0,0,Juan de Dios Vial Guzmán (1851),vial,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Dios_Vial_Larra%C3%ADn,0,0,0,0,0,Juan de Dios Vial Larraín,vial,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Dios_Vial_del_R%C3%ADo,0,0,0,0,0,Juan de Dios Vial del Río,vial,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Dios_Videla,0,0,0,0,0,Juan de Dios Videla,videla,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Olmos,0,0,0,0,0,Juan de Olmos,olmos,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Olmos_y_Ortega,0,0,0,0,0,Juan de Olmos y Ortega,olmos,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_San_Mart%C3%ADn,2,2,4,4,0,Juan de San Martín,balcarce,argentina,12,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0
https://es.wikipedia.org/wiki/Juan_de_San_Mart%C3%ADn_y_G%C3%B3mez,1,0,2,1,0,Juan de San Martín,san_martín,argentina,4,0.25,0,0.5,0.25,0
https://es.wikipedia.org/wiki/Juan_de_Tolosa,0,0,0,0,0,Juan de Tolosa,moctezuma,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juan_de_Zavala_y_de_la_Puente,0,0,0,0,0,Juan de Zavala y de la Puente,de_la_puente,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Andrade_Fuente_Fr%C3%ADa,2,0,0,0,0,Juana Andrade Fuente Fría,roca_y_rodríguez,ecuador,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Bol%C3%ADvar_Palacios,0,6,0,0,0,Juana Bolívar Palacios,toro_venezuela,venezuela,6,0,1,0,0,0
https://es.wikipedia.org/wiki/Juana_Manuela_Gorriti,16,0,4,0,0,Juana Manuela Gorriti,zuviría,argentina,20,0.8,0,0.2,0,0
https://es.wikipedia.org/wiki/Juana_Manuela_Laso_de_la_Vega,6,0,0,0,0,Juana Manuela Laso de Eléspuru,eléspuru,peru,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Mar%C3%ADa_Pueyrred%C3%B3n,0,0,0,0,0,Juana María Pueyrredón,pueyrredón,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Pabla_Carrillo,6,0,0,0,0,Juana Pabla Carrillo,lópez_carrillo,paraguay,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Pesoa,2,0,0,0,0,Juana Pesoa,lópez_carrillo,paraguay,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Ringeling,6,0,0,0,0,Juana Ringeling,vicuña,chile,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Ross,2,0,0,0,0,Juana Ross Edwards,edwards,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Ross_Edwards,4,0,0,0,0,Juana Ross Edwards,edwards,chile,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Tressols,12,0,0,0,0,Juana Tressols,bullrich,argentina,12,1,0,0,0,0
https://es.wikipedia.org/wiki/Juana_Uribe,0,0,0,0,1,Juana Uribe,pachón,colombia,1,0,0,0,0,1
https://es.wikipedia.org/wiki/Juana_de_Iturbide_y_Huarte,0,0,0,0,0,Juana de Iturbide y Huarte,iturbide,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juana_del_Pino,6,0,0,0,0,Juana del Pino,otálora,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Juli%C3%A1n_Arango,0,0,0,0,0,Julián Arango,del_solar,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juli%C3%A1n_Soler,0,0,0,0,0,Julián Soler,soler,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juli%C3%A1n_Trujillo_Largacha,0,0,0,0,0,Julián Trujillo Largacha,largacha,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juli%C3%A1n_V%C3%A1squez_Calle,2,0,0,0,0,Julián Vásquez Calle,barrientos,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Juli%C3%A1n_de_Leyva,0,0,0,0,0,Julián de Leyva,leyva,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julia_Astaburuaga_Larrain,0,0,1,2,1,Julita Astaburuaga,claro_chile,chile,4,0,0,0.25,0.5,0.25
https://es.wikipedia.org/wiki/Julia_Elena_D%C3%A1valos,0,0,0,0,0,Julia Elena Dávalos,güemes,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julia_Mengolini,0,0,0,0,0,Julia Mengolini,pueyrredón,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julia_Pou,2,0,0,0,0,Julia Pou,ponce_de_león,uruguay,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julia_Swayne_y_Mari%C3%A1tegui,2,0,2,2,0,Julia Swayne y Mariátegui,diez_canseco,peru,6,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0
https://es.wikipedia.org/wiki/Julia_Urquidi_Illanes,0,0,0,0,0,Julia Urquidi Illanes,vargas_llosa,bolivia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julia_Vial,0,0,0,0,0,Julia Vial,vial,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juliana_Awada,0,0,0,0,0,Juliana Awada,awada,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juliana_Oxenford,0,0,0,0,0,Juliana Oxenford,frayssinet,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Juliana_de_Hesse-Philippsthal,6,0,0,0,0,Juliana de Hesse-Philippsthal,althaus,peru,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Julieta_Ballv%C3%A9,0,0,0,0,0,Julieta Ballvé,pavlovsky,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julieta_Bracho,0,0,0,0,0,Julieta Bracho,bracho,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julieta_Palavicini,2,0,0,0,0,Julieta Palavicini,soler,mexico,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Amoedo,2,0,0,0,0,Julio Aurelio Amoedo,fortabat,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Amor%C3%ADn_Larra%C3%B1aga,0,0,0,0,0,Julio Amorín Larrañaga,batlle,uruguay,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Arboleda,13,0,0,0,0,Julio Arboleda,arboleda,colombia,13,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Arboleda_Pombo,13,0,0,0,0,Julio Arboleda,arboleda,colombia,13,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Argentino_Pascual_Roca,6,0,0,0,0,Julio Argentino Pascual Roca,paz,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Argentino_Roca,16,0,0,0,0,Julio Argentino Roca,paz,argentina,16,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Aurelio_Amoedo,2,0,0,0,0,Julio Aurelio Amoedo,fortabat,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Berr%C3%ADo_Par%C3%ADs,0,0,0,0,0,Julio Berrío París,berrío,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Bracho,2,0,0,0,0,Julio Bracho,bracho,mexico,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_C%C3%A9sar_Rodr%C3%ADguez,0,0,0,0,0,Julio César Rodríguez,garcía-huidobro,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_C%C3%A9sar_Saguier_%28empresario%29,0,0,0,0,0,Julio César Saguier (empresario),saguier,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_C%C3%A9sar_Saguier_%28pol%C3%ADtico%29,0,0,0,0,0,Julio César Saguier (político),saguier,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_C%C3%A9sar_Turbay,12,0,4,0,0,Julio César Turbay,quintero,colombia,16,0.75,0,0.25,0,0
https://es.wikipedia.org/wiki/Julio_C%C3%A9sar_Turbay_Quintero,2,0,0,0,0,Julio César Turbay Quintero,quintero,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_C%C3%A9sar_Vergara_y_Vergara,1,0,0,0,0,Julio César Vergara y Vergara,vergara-azcárate,colombia,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Campero_y_Araoz,0,0,0,0,0,Julio Campero y Aráoz,campero,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Caro,0,2,3,2,2,Julio Caro,caicedo,colombia,9,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222
https://es.wikipedia.org/wiki/Julio_Carrizosa,0,0,0,0,0,Julio Carrizosa,carrizosa,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Carrizosa_Uma%C3%B1a,0,0,0,0,0,Julio Carrizosa Umaña,carrizosa,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Cornejo,2,0,0,0,0,Julio Cornejo,cornejo_argentina,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_E._Ribeyro,0,0,0,0,0,Julio Eduardo Ribeyro,ribeyro,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Eduardo_Ribeyro,0,0,0,0,0,Julio Eduardo Ribeyro,ribeyro,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Estrada_Icaza,1,0,0,0,0,Julio Estrada Icaza,estrada_ecuador,ecuador,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Holgu%C3%ADn_Arboleda,3,0,0,0,0,Julio Holguín Arboleda,arboleda,colombia,3,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Iglesias,12,0,0,0,0,Julio Iglesias,vargas_llosa,peru,12,1,0,0,0,0
"https://es.wikipedia.org/wiki/Julio_Iglesias,_Jr.",2,0,0,0,0,Julio Iglesias Jr.,vargas_llosa,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Jung,2,0,0,0,0,Julio Jung,concha_chile,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Jung_Duvauchelle,2,0,0,0,0,Julio Jung Duvauchelle,concha_chile,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Luna_Pacheco,0,0,0,0,0,Julio Luna Pacheco,luna,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Madero,0,0,0,0,0,Julio Madero,madero,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Mario_Santo_Domingo,2,0,0,0,0,Julio Mario Santo Domingo,pumarejo,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Mario_Santo_Domingo_Braga,2,0,0,0,0,Julio Mario Santo Domingo Braga,pumarejo,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Montt,0,0,0,0,0,Julio Montt,montt,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Montt_Momberg,0,0,0,0,0,Julio Montt,montt,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Montt_Vidal,2,0,0,0,0,Julio Montt Vidal,montt,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Philippi_Bihl,0,0,0,0,0,Julio Philippi Bihl,philippi,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Philippi_Izquierdo,2,0,0,0,0,Julio Philippi Izquierdo,philippi,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Portocarrero_O%27Leary,0,0,0,0,0,Julio Portocarrero O'Leary,caicedo,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Rodolfo_Alsogaray,0,0,0,0,0,Julio Rodolfo Alsogaray,alsogaray,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Julio_Vicu%C3%B1a_Cifuentes,0,0,0,0,0,Julio Vicuña Cifuentes,vicuña,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Justa_Mas%C3%ADas_y_Llosa,2,0,0,2,0,Justa Masías y Llosa,llosa,peru,4,0.5,0,0,0.5,0
https://es.wikipedia.org/wiki/Justo_Jos%C3%A9_de_Urquiza,2,0,0,0,0,Justo José de Urquiza,álzaga,argentina,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Justo_Sierra_M%C3%A9ndez,0,0,0,0,0,Justo Sierra Méndez,sierra_méndez,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Justo_Sierra_O%27Reilly,6,0,0,0,0,Justo Sierra O'Reilly,sierra_méndez,mexico,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Katia_Condos,0,0,0,0,0,Katia Condos,salazar_y_meléndez,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Katja_Alemann,6,0,0,3,0,Katja Alemann,alemann,argentina,9,0.6666666666666666,0,0,0.3333333333333333,0
https://es.wikipedia.org/wiki/Keiko_Fujimori,2,0,0,0,0,Keiko Fujimori,fujimori,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Kenji_Fujimori,2,0,0,0,0,Kenji Fujimori,fujimori,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Kevin_Mac_Allister,0,0,0,0,0,Kevin Mac Allister,mac_allister,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/L%C3%A1zaro_C%C3%A1rdenas,3,0,0,0,0,Lázaro Cárdenas,cárdenas,mexico,3,1,0,0,0,0
https://es.wikipedia.org/wiki/L%C3%A1zaro_C%C3%A1rdenas_Batel,1,0,0,0,0,Lázaro Cárdenas Batel,cárdenas,mexico,1,1,0,0,0,0
https://es.wikipedia.org/wiki/L%C3%A1zaro_C%C3%A1rdenas_del_R%C3%ADo,1,0,0,0,0,Lázaro Cárdenas,cárdenas,mexico,1,1,0,0,0,0
https://es.wikipedia.org/wiki/La_Malinche,1,0,2,1,0,La Malinche,moctezuma,mexico,4,0.25,0,0.5,0.25,0
https://es.wikipedia.org/wiki/Ladislao_Err%C3%A1zuriz_Echaurren,12,0,0,0,0,Ladislao Errázuriz Echaurren,echaurren,chile,12,1,0,0,0,0
https://es.wikipedia.org/wiki/Ladislao_Err%C3%A1zuriz_Lazcano,2,0,0,0,0,Ladislao Errázuriz Lazcano,echaurren,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Ladislao_Err%C3%A1zuriz_Pereira,0,0,1,1,0,Ladislao Errázuriz Pereira,echaurren,chile,2,0,0,0.5,0.5,0
https://es.wikipedia.org/wiki/Ladislao_Guti%C3%A9rrez,0,0,0,0,0,Ladislao Gutiérrez,o'gorman,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lalo_Parra,0,0,0,0,0,Lalo Parra,parra_chile,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lastenia_Gamarra_Men%C3%A9ndez,0,0,0,0,0,Lastenia Gamarra Menéndez,estrada_ecuador,ecuador,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lastenia_Larriva,0,0,0,0,0,Lastenia Larriva,llona,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Laura_Allende_Gossens,12,0,0,0,0,Laura Allende Gossens,allende,chile,12,1,0,0,0,0
https://es.wikipedia.org/wiki/Laura_Vicu%C3%B1a,0,0,0,0,0,Laura Vicuña,vicuña,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Laureano_G%C3%B3mez,4,0,0,0,0,Laureano Gómez,gómez,colombia,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Laureano_G%C3%B3mez_Castro,2,0,0,0,0,Laureano Gómez,gómez,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Laurinda_Hope_Spear,0,0,0,0,0,Laurinda Hope Spear,brescia,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lavinia_Valbonesi,0,0,0,0,0,Lavinia Valbonesi,noboa,ecuador,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Le%C3%B3n_Febres-Cordero_Ribadeneyra,0,0,0,0,0,León Febres-Cordero Ribadeneyra,febres-cordero,ecuador,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Le%C3%B3n_Ortiz_de_Rozas,2,21,10,10,0,León Ortiz de Rozas,garcía-mansilla,argentina,43,0.046511627906976744,0.4883720930232558,0.23255813953488372,0.23255813953488372,0
https://es.wikipedia.org/wiki/Le%C3%B3n_Villaveces_Ib%C3%A1%C3%B1ez,0,2,0,0,0,León Villaveces Ibáñez,urdaneta,colombia,2,0,1,0,0,0
https://es.wikipedia.org/wiki/Le%C3%B3n_de_Greiff,0,0,0,0,0,León de Greiff,de_greiff,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lea_Conti,0,0,0,0,0,Lea Conti,podestá,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leonardo_Aguilar,0,0,0,0,0,Leonardo Aguilar,aguilar,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leoncio_Prado,0,0,0,0,0,Leoncio Prado,prado,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leoncio_Prado_Guti%C3%A9rrez,0,0,0,1,0,Leoncio Prado,prado,peru,1,0,0,0,1,0
https://es.wikipedia.org/wiki/Leonidas_Yerovi,0,0,1,0,0,Leonidas Yerovi,yerovi,peru,1,0,0,1,0,0
https://es.wikipedia.org/wiki/Leonidas_Yerovi_%28hijo%29,0,0,0,1,0,Leonidas Yerovi (hijo),yerovi,peru,1,0,0,0,1,0
https://es.wikipedia.org/wiki/Leonor_Acevedo_Su%C3%A1rez,6,0,0,0,0,Leonor Acevedo Suárez,lafinur,argentina,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Leonor_Cort%C3%A9s_Moctezuma,0,6,0,0,0,Leonor Cortés Moctezuma,pizarro,chile,6,0,1,0,0,0
https://es.wikipedia.org/wiki/Leonor_Frederick_Ledesma,0,0,0,0,0,Leonor Frederick,montt,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leonor_Oyarz%C3%BAn,4,0,0,0,0,Leonor Oyarzún,aylwin,chile,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Leonor_S%C3%A1nchez,0,0,0,0,0,Leonor Sánchez,vicuña,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leonor_S%C3%A1nchez_Vicu%C3%B1a,0,0,0,0,0,Leonor Sánchez,vicuña,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leonor_de_Castro_Mello_y_Meneses,2,0,0,0,0,Leonor de Castro Mello y Meneses,borja,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Leonor_de_Velasco_%C3%81lvarez,2,0,0,0,0,Leonor de Velasco Álvarez,álvarez_del_casal,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Leonora_Vicu%C3%B1a,1,0,0,0,0,Leonora Vicuña,vicuña,chile,1,1,0,0,0,0
https://es.wikipedia.org/wiki/Leopoldo_Alfredo_Bravo,0,0,0,0,0,Leopoldo Alfredo Bravo,cantoni-bravo,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leopoldo_Bravo,0,0,0,0,0,Leopoldo Bravo,cantoni-bravo,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leopoldo_Lugones,0,0,0,0,0,Leopoldo Lugones,lugones,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leopoldo_Montes_de_Oca,0,0,0,0,0,Leopoldo Montes de Oca,montes_de_oca,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Leopoldo_O%27Donnell,0,0,0,0,0,Leopoldo O'Donnell,o'donnell,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Liborio_Justo,0,0,0,0,0,Liborio Justo,justo,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Liborio_Ram%C3%B3n_Freire_Caldera,12,0,0,0,0,Liborio Ramón Freire Caldera,freire,chile,12,1,0,0,0,0
https://es.wikipedia.org/wiki/Liliana_Garc%C3%ADa,0,0,0,0,0,Liliana García,pinto_chile,uruguay,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lilly_Caballero_de_Cueto,12,0,0,0,0,Lilly Caballero de Cueto,cueto_caballero,peru,12,1,0,0,0,0
https://es.wikipedia.org/wiki/Lily_I%C3%B1iguez,2,0,0,0,0,Lily Iñiguez,bello,chile,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lily_I%C3%B1iguez_Matte,4,0,0,0,0,Lily Iñiguez,bello,chile,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Lina_Moreno_de_Uribe,2,0,0,0,0,Lina Moreno de Uribe,uribe,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lindaura_Anzo%C3%A1tegui_Campero,0,0,0,0,0,Lindaura Anzoátegui Campero,campero,bolivia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lino_Alarco,0,0,0,0,0,Lino Alarco,alarco,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lino_de_Pombo,6,0,0,0,0,Lino de Pombo,o'donnell,colombia,6,1,0,0,0,0
https://es.wikipedia.org/wiki/Lino_de_Pombo_O%27Donnell,2,0,0,0,0,Lino de Pombo,o'donnell,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lisandro_Leyva_Mazuera,0,4,3,2,0,Lisandro Leyva Mazuera,durán_colombia,colombia,9,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0
https://es.wikipedia.org/wiki/Lisandro_Leyva_Pereira,0,0,0,0,0,Lisandro Leyva Pereira,leyva,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lisardo,0,0,0,0,0,Lisardo,bichir,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lisset,2,0,0,0,0,Lisset,bichir,mexico,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Liz_Solari,0,0,0,0,0,Liz Solari,solari_argentina,argentina,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lizardo_Alzamora_Mayo,2,0,0,0,0,Lizardo Alzamora Mayo,alzamora,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lizardo_Alzamora_Porras,0,0,0,0,0,Lizardo Alzamora Porras,alzamora,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lizardo_Alzamora_Silva,2,0,0,0,0,Lizardo Alzamora Silva,alzamora,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lizardo_Segundo_Ugarte_Bejarano,0,0,0,0,0,Lizardo Segundo Ugarte Bejarano,ugarte,peru,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Llu%C3%ADs_Barraquer_Bordas,0,0,0,0,0,Lluís Barraquer Bordas,barraquer,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Llu%C3%ADs_Barraquer_Ferr%C3%A9,2,0,0,0,0,Lluís Barraquer Ferré,barraquer,colombia,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Llu%C3%ADs_Barraquer_Roviralta,0,0,0,0,0,Lluís Barraquer Roviralta,barraquer,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorena_Ponce_de_Le%C3%B3n,0,0,0,0,0,Lorena Ponce de León,ponce_de_león,uruguay,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenza_Villegas,0,0,0,0,0,Lorenza Villegas de Santos,santos,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenza_Villegas_de_Santos,0,0,0,0,0,Lorenza Villegas de Santos,santos,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Batlle,2,0,0,0,0,Lorenzo Batlle,batlle,uruguay,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Batlle_Pacheco,2,0,0,0,0,Lorenzo Batlle Pacheco,batlle,uruguay,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Batlle_y_Grau,4,0,0,0,0,Lorenzo Batlle,batlle,uruguay,4,1,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Mar%C3%ADa_Lleras,0,0,0,0,0,Lorenzo María Lleras,lleras,colombia,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Marroqu%C3%ADn_Osorio,0,1,0,0,0,Lorenzo Marroquín,ricaurte,colombia,1,0,1,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Montt,0,0,0,0,0,Lorenzo Montt,montt,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Montt_Montt,0,0,0,0,0,Lorenzo Montt,montt,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_Montt_y_P%C3%A9rez_de_Valenzuela,0,0,0,0,0,Lorenzo Montt y Pérez de Valenzuela,montt,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Lorenzo_de_la_Hidalga,0,0,0,0,0,Lorenzo de la Hidalga,garcía_icazbalceta,mexico,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Loreto_Aravena,0,0,0,0,0,Loreto Aravena,luksic,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Loreto_Valenzuela,0,0,0,0,0,Loreto Valenzuela,di_girolamo,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Luc%C3%ADa_Dammert,0,0,0,0,0,Lucía Dammert,alarco,chile,0,0,0,0,0,0
https://es.wikipedia.org/wiki/Luc%C3%ADa_Hiriart,16,0,0,0,0,Lucía Hiriart,pinochet,chile,16,1,0,0,0,0
https://es.wikipedia.org/wiki/Luc%C3%ADa_Hiriart_de_Pinochet,3,0,0,0,0,Lucía Hiriart,pinochet,chile,3,1,0,0,0,0
https://es.wikipedia.org/wiki/Luc%C3%ADa_Oxenford,2,0,0,0,0,Lucía Oxenford,frayssinet,peru,2,1,0,0,0,0
https://es.wikipedia.org/wiki/Luc%C3%ADa_Pinochet,12,0,0,0,0,Lucía Pinochet,pinochet,chile,12,1,0,0,0,0
https://es.wikipedia.org/wiki/Lucas_Caballero_Barrera,2,0,0,0,0,Lucas Caballero Barrera,caballero,colombia,2,1,0,0,0,0
