family,degree,coreness,in_3_core,in_4_core,core_score,be_fit_global
videla,1,1,FALSE,FALSE,0.015035420160076194,0.19806993296305744
villa_michel,0,0,FALSE,FALSE,1.2026704224795389e-48,0.19806993296305744
villarán,0,0,FALSE,FALSE,3.1497782460206222e-49,0.19806993296305744
villaveces,1,1,FALSE,FALSE,0.012961843426637245,0.19806993296305744
villegas,0,0,FALSE,FALSE,1.8071116482300145e-48,0.19806993296305744
villegas_colombia,0,0,FALSE,FALSE,1.207811577771832e-48,0.19806993296305744
villegas_venezuela,0,0,FALSE,FALSE,5.409519072339082e-49,0.19806993296305744
virasoro,0,0,FALSE,FALSE,2.8537693884817027e-49,0.19806993296305744
vodanovic,1,1,FALSE,FALSE,0.23510645737996833,0.19806993296305744
von_mühlenbrock,0,0,FALSE,FALSE,1.5847490467834153e-48,0.19806993296305744
vásquez,0,0,FALSE,FALSE,2.6482805391792574e-49,0.19806993296305744
vásquez_de_velasco,0,0,FALSE,FALSE,3.6505319681914064e-49,0.19806993296305744
vázquez-mellado,0,0,FALSE,FALSE,2.435272254728689e-49,0.19806993296305744
vélez,0,0,FALSE,FALSE,3.92148425738516e-49,0.19806993296305744
vértiz,3,1,FALSE,FALSE,1.2086421872065323e-17,0.19806993296305744
walker_chile,1,1,FALSE,FALSE,7.876488892652195e-30,0.19806993296305744
warnes,2,1,FALSE,FALSE,5.3555192354399927e-48,0.19806993296305744
werthein,0,0,FALSE,FALSE,1.3940882177947256e-48,0.19806993296305744
wiesner,0,0,FALSE,FALSE,1.479060094694407e-48,0.19806993296305744
wiesse,0,0,FALSE,FALSE,6.227935629701999e-49,0.19806993296305744
wills,0,0,FALSE,FALSE,9.112045360039415e-49,0.19806993296305744
yankelevich,0,0,FALSE,FALSE,1.1463843361289114e-48,0.19806993296305744
yarur,0,0,FALSE,FALSE,1.605985407406686e-48,0.19806993296305744
yerovi,1,1,FALSE,FALSE,8.169758060974748e-49,0.19806993296305744
yoma,0,0,FALSE,FALSE,1.4355926544563665e-48,0.19806993296305744
yrigoyen,0,0,FALSE,FALSE,1.4159098817666038e-48,0.19806993296305744
yunes,0,0,FALSE,FALSE,1.167601100638284e-48,0.19806993296305744
yábar,0,0,FALSE,FALSE,1.2992693736121764e-48,0.19806993296305744
zaldívar,1,1,FALSE,FALSE,0.0464013021875311,0.19806993296305744
zavala,0,0,FALSE,FALSE,8.834805585856297e-49,0.19806993296305744
zavala_de_la_maza,0,0,FALSE,FALSE,1.0680327511785859e-48,0.19806993296305744
zañartu,1,1,FALSE,FALSE,3.014775480861423e-49,0.19806993296305744
zea,1,1,FALSE,FALSE,2.1044401495548287e-48,0.19806993296305744
zegers_chile,0,0,FALSE,FALSE,1.3450418814918339e-49,0.19806993296305744
zuleta_colombia,0,0,FALSE,FALSE,2.709807303685094e-49,0.19806993296305744
zuviría,1,1,FALSE,FALSE,6.522062353816161e-50,0.19806993296305744
álvarez_calderón,2,1,FALSE,FALSE,4.9749931288809066e-18,0.19806993296305744
álvarez_de_arenales,0,0,FALSE,FALSE,1.1095317954374528e-48,0.19806993296305744
álvarez_de_toledo_argentina,1,1,FALSE,FALSE,1.501940938687805e-48,0.19806993296305744
álvarez_del_casal,4,1,FALSE,FALSE,0.050857482146637295,0.19806993296305744
álvarez_del_castillo,0,0,FALSE,FALSE,0,0.19806993296305744
álzaga,1,1,FALSE,FALSE,0,0.19806993296305744
ávila_camacho,0,0,FALSE,FALSE,0,0.19806993296305744
