familia_a,familia_b,prob_vinculo,tiene_vinculo
monreal,pumarejo,1.370135513848701e-4,FALSE
ochagavía,pumarejo,1.370135513848701e-4,FALSE
posse,pumarejo,1.370135513848701e-4,FALSE
brigard,garcía_granados,1.3698676203432328e-4,FALSE
capriles,garcía_granados,1.3698676203432328e-4,FALSE
brigard,lanusse,1.3698676203432328e-4,FALSE
capriles,lanusse,1.3698676203432328e-4,FALSE
antúnez,herrera,1.3695058307178996e-4,FALSE
soria,villaveces,1.3695058307178996e-4,FALSE
soria,zavala_de_la_maza,1.3695058307178996e-4,FALSE
soria,zuleta_colombia,1.3695058307178996e-4,FALSE
angulo,awada,1.3694849562740166e-4,FALSE
angulo,bielsa,1.3694849562740166e-4,FALSE
bulgheroni,casas,1.3694849562740166e-4,FALSE
cafiero,cordovéz,1.3694849562740166e-4,FALSE
angulo,del_mazo,1.3694849562740166e-4,FALSE
bulgheroni,del_mazo,1.3694849562740166e-4,FALSE
cafiero,estenssoro,1.3694849562740166e-4,FALSE
angulo,gonzález-olaechea,1.3694849562740166e-4,FALSE
bulgheroni,gonzález-olaechea,1.3694849562740166e-4,FALSE
cafiero,herrán,1.3694849562740166e-4,FALSE
cafiero,loret_de_mola,1.3694849562740166e-4,FALSE
gutiérrez_díaz,loret_de_mola,1.3694849562740166e-4,FALSE
cafiero,mier_y_terán,1.3694849562740166e-4,FALSE
gutiérrez_díaz,mier_y_terán,1.3694849562740166e-4,FALSE
gutiérrez_díaz,saguier,1.3694849562740166e-4,FALSE
cafiero,schreiber,1.3694849562740166e-4,FALSE
gutiérrez_díaz,schreiber,1.3694849562740166e-4,FALSE
cafiero,tenorio,1.3694849562740166e-4,FALSE
cafiero,thorne,1.3694849562740166e-4,FALSE
gutiérrez_díaz,thorne,1.3694849562740166e-4,FALSE
gutiérrez_díaz,urtubey,1.3694849562740166e-4,FALSE
cafiero,yarur,1.3694849562740166e-4,FALSE
gutiérrez_díaz,yarur,1.3694849562740166e-4,FALSE
vaca_narvaja,yarur,1.3694849562740166e-4,FALSE
bracho,dibós,1.3693973791516513e-4,FALSE
bolognesi,echandía,1.3693973791516513e-4,FALSE
bracho,echandía,1.3693973791516513e-4,FALSE
bolognesi,macri,1.3693973791516513e-4,FALSE
bracho,macri,1.3693973791516513e-4,FALSE
bolognesi,menem,1.3693973791516513e-4,FALSE
bracho,menem,1.3693973791516513e-4,FALSE
bolognesi,meruane,1.3693973791516513e-4,FALSE
bracho,meruane,1.3693973791516513e-4,FALSE
bolognesi,muñoz_ledo,1.3693973791516513e-4,FALSE
bolognesi,noble,1.3693973791516513e-4,FALSE
bracho,noble,1.3693973791516513e-4,FALSE
bolognesi,peralta_ramos,1.3693973791516513e-4,FALSE
bracho,peralta_ramos,1.3693973791516513e-4,FALSE
bolognesi,prebisch,1.3693973791516513e-4,FALSE
bracho,prebisch,1.3693973791516513e-4,FALSE
bracho,rincón,1.3693973791516513e-4,FALSE
bracho,robles_arnao,1.3693973791516513e-4,FALSE
bolognesi,slim,1.3693973791516513e-4,FALSE
bracho,tagle_bracho,1.3693973791516513e-4,FALSE
bracho,trelles,1.3693973791516513e-4,FALSE
botana,boulton_venezuela,1.369037876193825e-4,FALSE
garcía_icazbalceta,godoy,1.369037876193825e-4,FALSE
botana,lerdo_de_tejada,1.369037876193825e-4,FALSE
grau,lerdo_de_tejada,1.369037876193825e-4,FALSE
heber,lerdo_de_tejada,1.369037876193825e-4,FALSE
justo,lerdo_de_tejada,1.369037876193825e-4,FALSE
leguía,lerdo_de_tejada,1.369037876193825e-4,FALSE
choquehuanca,saadi,1.369037876193825e-4,FALSE
creel-terrazas,saadi,1.369037876193825e-4,FALSE
de_los_heros,saadi,1.369037876193825e-4,FALSE
durand,saadi,1.369037876193825e-4,FALSE
melgar,saadi,1.369037876193825e-4,FALSE
botana,wiesner,1.369037876193825e-4,FALSE
garcía_icazbalceta,wiesner,1.369037876193825e-4,FALSE
grau,wiesner,1.369037876193825e-4,FALSE
heber,wiesner,1.369037876193825e-4,FALSE
justo,wiesner,1.369037876193825e-4,FALSE
leguía,wiesner,1.369037876193825e-4,FALSE
philippi,wiesner,1.369037876193825e-4,FALSE
gonzález_de_cosío,largacha,1.369003318644368e-4,FALSE
gonzález_de_cosío,mansilla,1.369003318644368e-4,FALSE
moctezuma,montesinos,1.369003318644368e-4,FALSE
moctezuma,noriega,1.369003318644368e-4,FALSE
moctezuma,orbegozo,1.369003318644368e-4,FALSE
moctezuma,otárola,1.369003318644368e-4,FALSE
moctezuma,pérez_companc,1.369003318644368e-4,FALSE
gonzález_de_cosío,químper,1.369003318644368e-4,FALSE
ponce_de_león,químper,1.369003318644368e-4,FALSE
moctezuma,ross_argentina,1.369003318644368e-4,FALSE
moctezuma,uñac,1.369003318644368e-4,FALSE
moctezuma,urrutia,1.369003318644368e-4,FALSE
moctezuma,velarde,1.369003318644368e-4,FALSE
gonzález_de_cosío,villaveces,1.369003318644368e-4,FALSE
ponce_de_león,villaveces,1.369003318644368e-4,FALSE
moctezuma,von_mühlenbrock,1.369003318644368e-4,FALSE
moctezuma,wiesse,1.369003318644368e-4,FALSE
gonzález_de_cosío,zavala_de_la_maza,1.369003318644368e-4,FALSE
ponce_de_león,zavala_de_la_maza,1.369003318644368e-4,FALSE
gonzález_de_cosío,zuleta_colombia,1.369003318644368e-4,FALSE
ponce_de_león,zuleta_colombia,1.369003318644368e-4,FALSE
bitar,corcuera,1.368738486726906e-4,FALSE
baillères,cueto,1.368738486726906e-4,FALSE
bitar,gilinski,1.368738486726906e-4,FALSE
baillères,gómez_martínez,1.368738486726906e-4,FALSE
cueto,gómez_martínez,1.368738486726906e-4,FALSE
bitar,gonzález_rojo,1.368738486726906e-4,FALSE
bitar,güiraldes,1.368738486726906e-4,FALSE
bitar,heraud,1.368738486726906e-4,FALSE
bitar,larrabure,1.368738486726906e-4,FALSE
bitar,lópez-moctezuma,1.368738486726906e-4,FALSE
bitar,more,1.368738486726906e-4,FALSE
bitar,moreno_valle,1.368738486726906e-4,FALSE
baillères,odriozola,1.368738486726906e-4,FALSE
cueto,odriozola,1.368738486726906e-4,FALSE
gómez_martínez,odriozola,1.368738486726906e-4,FALSE
bitar,pérez_treviño,1.368738486726906e-4,FALSE
baduel,robles,1.368738486726906e-4,FALSE
blanco_venezuela,robles,1.368738486726906e-4,FALSE
castelli,robles,1.368738486726906e-4,FALSE
gutiérrez_nájera,robles,1.368738486726906e-4,FALSE
martínez-silva,robles,1.368738486726906e-4,FALSE
reyes_larios,robles,1.368738486726906e-4,FALSE
baillères,rocca,1.368738486726906e-4,FALSE
cueto,rocca,1.368738486726906e-4,FALSE
gómez_martínez,rocca,1.368738486726906e-4,FALSE
odriozola,rocca,1.368738486726906e-4,FALSE
bitar,romero,1.368738486726906e-4,FALSE
baillères,saá,1.368738486726906e-4,FALSE
cueto,saá,1.368738486726906e-4,FALSE
gómez_martínez,saá,1.368738486726906e-4,FALSE
odriozola,saá,1.368738486726906e-4,FALSE
bitar,sáenz_peña,1.368738486726906e-4,FALSE
bitar,samanez,1.368738486726906e-4,FALSE
robles,silva_herzog,1.368738486726906e-4,FALSE
baillères,tito,1.368738486726906e-4,FALSE
cueto,tito,1.368738486726906e-4,FALSE
gómez_martínez,tito,1.368738486726906e-4,FALSE
rocca,tito,1.368738486726906e-4,FALSE
saá,tito,1.368738486726906e-4,FALSE
bitar,torres_landa,1.368738486726906e-4,FALSE
bitar,torrijos,1.368738486726906e-4,FALSE
robles,trivelli,1.368738486726906e-4,FALSE
bitar,uricoechea,1.368738486726906e-4,FALSE
bitar,yrigoyen,1.368738486726906e-4,FALSE
angulo,díaz_vélez,1.3681326758196576e-4,FALSE
angulo,galilea,1.3681326758196576e-4,FALSE
bulgheroni,galilea,1.3681326758196576e-4,FALSE
angulo,o'gorman,1.3681326758196576e-4,FALSE
moreyra,o'gorman,1.3681326758196576e-4,FALSE
angulo,revueltas_sánchez,1.3681326758196576e-4,FALSE
bulgheroni,revueltas_sánchez,1.3681326758196576e-4,FALSE
moreyra,revueltas_sánchez,1.3681326758196576e-4,FALSE
angulo,sabato,1.3681326758196576e-4,FALSE
moreyra,sabato,1.3681326758196576e-4,FALSE
angulo,salazar_y_muñatones,1.3681326758196576e-4,FALSE
bulgheroni,salazar_y_muñatones,1.3681326758196576e-4,FALSE
astigueta,baillères,1.368009857545689e-4,FALSE
augier,bitar,1.368009857545689e-4,FALSE
cisneros_venezuela,corcuera,1.368009857545689e-4,FALSE
astigueta,cueto,1.368009857545689e-4,FALSE
cisneros_venezuela,gilinski,1.368009857545689e-4,FALSE
escalada,gilinski,1.368009857545689e-4,FALSE
astigueta,gómez_martínez,1.368009857545689e-4,FALSE
cisneros_venezuela,gonzález_rojo,1.368009857545689e-4,FALSE
escalada,gonzález_rojo,1.368009857545689e-4,FALSE
cisneros_venezuela,güiraldes,1.368009857545689e-4,FALSE
cisneros_venezuela,heraud,1.368009857545689e-4,FALSE
escalada,heraud,1.368009857545689e-4,FALSE
cisneros_venezuela,larrabure,1.368009857545689e-4,FALSE
escalada,larrabure,1.368009857545689e-4,FALSE
cisneros_venezuela,lópez-moctezuma,1.368009857545689e-4,FALSE
escalada,lópez-moctezuma,1.368009857545689e-4,FALSE
cisneros_venezuela,more,1.368009857545689e-4,FALSE
escalada,more,1.368009857545689e-4,FALSE
cisneros_venezuela,moreno_valle,1.368009857545689e-4,FALSE
escalada,moreno_valle,1.368009857545689e-4,FALSE
astigueta,odriozola,1.368009857545689e-4,FALSE
cisneros_venezuela,pérez_treviño,1.368009857545689e-4,FALSE
escalada,pérez_treviño,1.368009857545689e-4,FALSE
cisneros_venezuela,romero,1.368009857545689e-4,FALSE
escalada,romero,1.368009857545689e-4,FALSE
cisneros_venezuela,sáenz_peña,1.368009857545689e-4,FALSE
cisneros_venezuela,samanez,1.368009857545689e-4,FALSE
escalada,samanez,1.368009857545689e-4,FALSE
astigueta,tito,1.368009857545689e-4,FALSE
roca,tito,1.368009857545689e-4,FALSE
cisneros_venezuela,torres_landa,1.368009857545689e-4,FALSE
escalada,torres_landa,1.368009857545689e-4,FALSE
cisneros_venezuela,torrijos,1.368009857545689e-4,FALSE
escalada,torrijos,1.368009857545689e-4,FALSE
cisneros_venezuela,uricoechea,1.368009857545689e-4,FALSE
escalada,uricoechea,1.368009857545689e-4,FALSE
cisneros_venezuela,yrigoyen,1.368009857545689e-4,FALSE
escalada,yrigoyen,1.368009857545689e-4,FALSE
bolaños_cacho,cámpora,1.367507894313753e-4,FALSE
bolaños_cacho,cantilo,1.367507894313753e-4,FALSE
bolaños_cacho,carvajal,1.367507894313753e-4,FALSE
bolaños_cacho,casares,1.367507894313753e-4,FALSE
bolaños_cacho,castaño_gil,1.367507894313753e-4,FALSE
bolaños_cacho,coni,1.367507894313753e-4,FALSE
bolaños_cacho,díaz_del_castillo,1.367507894313753e-4,FALSE
bolaños_cacho,feliú,1.367507894313753e-4,FALSE
bolaños_cacho,fernandini,1.367507894313753e-4,FALSE
garcía_y_garcía,gilinski,1.367507894313753e-4,FALSE
garcía_y_garcía,gonzález_rojo,1.367507894313753e-4,FALSE
bolaños_cacho,guilisasti,1.367507894313753e-4,FALSE
garcía_y_garcía,güiraldes,1.367507894313753e-4,FALSE
bolaños_cacho,heiremans,1.367507894313753e-4,FALSE
bolaños_cacho,hoke,1.367507894313753e-4,FALSE
bolaños_cacho,hurtado,1.367507894313753e-4,FALSE
bolaños_cacho,kaiser,1.367507894313753e-4,FALSE
bolaños_cacho,lezica,1.367507894313753e-4,FALSE
garcía_y_garcía,lópez-moctezuma,1.367507894313753e-4,FALSE
bolaños_cacho,mariño,1.367507894313753e-4,FALSE
bolaños_cacho,mendiburu,1.367507894313753e-4,FALSE
bolaños_cacho,michelsen,1.367507894313753e-4,FALSE
garcía_y_garcía,moreno_valle,1.367507894313753e-4,FALSE
bolaños_cacho,nazar,1.367507894313753e-4,FALSE
bolaños_cacho,panizo,1.367507894313753e-4,FALSE
garcía_y_garcía,pérez_treviño,1.367507894313753e-4,FALSE
bolaños_cacho,pombo,1.367507894313753e-4,FALSE
bolaños_cacho,precht,1.367507894313753e-4,FALSE
bolaños_cacho,puyana,1.367507894313753e-4,FALSE
bolaños_cacho,quijano,1.367507894313753e-4,FALSE
bolaños_cacho,quispe,1.367507894313753e-4,FALSE
bolaños_cacho,quispe_palomino,1.367507894313753e-4,FALSE
bolaños_cacho,ramírez,1.367507894313753e-4,FALSE
bolaños_cacho,roca_rey,1.367507894313753e-4,FALSE
bolaños_cacho,roel,1.367507894313753e-4,FALSE
bolaños_cacho,ross_chile,1.367507894313753e-4,FALSE
garcía_y_garcía,sáenz_peña,1.367507894313753e-4,FALSE
bolaños_cacho,salgar,1.367507894313753e-4,FALSE
bolaños_cacho,sancho_dávila,1.367507894313753e-4,FALSE
bolaños_cacho,tobar,1.367507894313753e-4,FALSE
garcía_y_garcía,torres_landa,1.367507894313753e-4,FALSE
garcía_y_garcía,torrijos,1.367507894313753e-4,FALSE
garcía_y_garcía,uricoechea,1.367507894313753e-4,FALSE
bolaños_cacho,villegas_venezuela,1.367507894313753e-4,FALSE
bolaños_cacho,virasoro,1.367507894313753e-4,FALSE
allende_argentina,garcía_granados,1.3673676592622548e-4,FALSE
daract,garcía_granados,1.3673676592622548e-4,FALSE
etcheberry,garcía_granados,1.3673676592622548e-4,FALSE
fontaina,garcía_granados,1.3673676592622548e-4,FALSE
etcheberry,lanusse,1.3673676592622548e-4,FALSE
fontaina,lanusse,1.3673676592622548e-4,FALSE
fuentes_berain,lanusse,1.3673676592622548e-4,FALSE
anzoátegui,larco,1.3665750661326562e-4,FALSE
cantoni-bravo,larco,1.3665750661326562e-4,FALSE
cordovéz,larco,1.3665750661326562e-4,FALSE
estenssoro,larco,1.3665750661326562e-4,FALSE
estrada,larco,1.3665750661326562e-4,FALSE
gorriti,larco,1.3665750661326562e-4,FALSE
herrán,larco,1.3665750661326562e-4,FALSE
díez_marina,uriburu,1.3664843751659466e-4,FALSE
malo,uriburu,1.3664843751659466e-4,FALSE
barco,cafferata,1.3662556647527134e-4,FALSE
bolívar,cafferata,1.3662556647527134e-4,FALSE
bolívar,chaux,1.3662556647527134e-4,FALSE
barco,denegri,1.3662556647527134e-4,FALSE
bolívar,denegri,1.3662556647527134e-4,FALSE
bolívar,díaz_granados,1.3662556647527134e-4,FALSE
barco,gonzález_vigil,1.3662556647527134e-4,FALSE
bolívar,gonzález_vigil,1.3662556647527134e-4,FALSE
bolívar,ibáñez_colombia,1.3662556647527134e-4,FALSE
barco,llaca,1.3662556647527134e-4,FALSE
bolívar,llaca,1.3662556647527134e-4,FALSE
bolívar,madariaga,1.3662556647527134e-4,FALSE
bolívar,moure,1.3662556647527134e-4,FALSE
barco,ortiz_monasterio,1.3662556647527134e-4,FALSE
bolívar,ortiz_monasterio,1.3662556647527134e-4,FALSE
barco,portugal,1.3662556647527134e-4,FALSE
bolívar,portugal,1.3662556647527134e-4,FALSE
barco,reátegui,1.3662556647527134e-4,FALSE
bolívar,reátegui,1.3662556647527134e-4,FALSE
barco,tovar,1.3662556647527134e-4,FALSE
alpoim,valcárcel,1.3647243560147525e-4,FALSE
angelini,valcárcel,1.3647243560147525e-4,FALSE
gómez_farías,valcárcel,1.3647243560147525e-4,FALSE
hales,valcárcel,1.3647243560147525e-4,FALSE
navia,valcárcel,1.3647243560147525e-4,FALSE
pellegrini,valcárcel,1.3647243560147525e-4,FALSE
rawson,valcárcel,1.3647243560147525e-4,FALSE
ruiz-massieu,valcárcel,1.3647243560147525e-4,FALSE
santo_domingo,valcárcel,1.3647243560147525e-4,FALSE
garcía_de_sobrecasa,lavín,1.364577777815495e-4,FALSE
garcía_de_sobrecasa,mosquera,1.364577777815495e-4,FALSE
bolognesi,herrera,1.3645268618547575e-4,FALSE
bracho,herrera,1.3645268618547575e-4,FALSE
barrenechea_chile,garcía_calderón,1.3643784640315578e-4,FALSE
alva,gómez-mont,1.3643784640315578e-4,FALSE
barrenechea_chile,gómez-mont,1.3643784640315578e-4,FALSE
barrenechea_chile,león-velarde,1.3643784640315578e-4,FALSE
garcía_de_león,león-velarde,1.3643784640315578e-4,FALSE
alva,lugones,1.3643784640315578e-4,FALSE
barrenechea_chile,lugones,1.3643784640315578e-4,FALSE
garcía_de_león,lugones,1.3643784640315578e-4,FALSE
amador,piñera,1.3643784640315578e-4,FALSE
balta,piñera,1.3643784640315578e-4,FALSE
basadre,piñera,1.3643784640315578e-4,FALSE
brown,piñera,1.3643784640315578e-4,FALSE
galvis_galavís,piñera,1.3643784640315578e-4,FALSE
gibson,piñera,1.3643784640315578e-4,FALSE
monagas,piñera,1.3643784640315578e-4,FALSE
perón,piñera,1.3643784640315578e-4,FALSE
barrenechea_chile,ribeyro,1.3643784640315578e-4,FALSE
garcía_de_león,ribeyro,1.3643784640315578e-4,FALSE
martínez_de_hoz,ribeyro,1.3643784640315578e-4,FALSE
alva,"rodríguez_(san_luis,_argentina)",1.3643784640315578e-4,FALSE
barrenechea_chile,"rodríguez_(san_luis,_argentina)",1.3643784640315578e-4,FALSE
garcía_de_león,"rodríguez_(san_luis,_argentina)",1.3643784640315578e-4,FALSE
alva,sierra_méndez,1.3643784640315578e-4,FALSE
barrenechea_chile,sierra_méndez,1.3643784640315578e-4,FALSE
martínez_de_hoz,sierra_méndez,1.3643784640315578e-4,FALSE
sanclemente,sierra_méndez,1.3643784640315578e-4,FALSE
corcuera,febres-cordero,1.3643036445574195e-4,FALSE
gilinski,salazar_y_meléndez,1.3643036445574195e-4,FALSE
gonzález_rojo,salazar_y_meléndez,1.3643036445574195e-4,FALSE
güiraldes,salazar_y_meléndez,1.3643036445574195e-4,FALSE
lópez-moctezuma,salazar_y_meléndez,1.3643036445574195e-4,FALSE
moreno_valle,salazar_y_meléndez,1.3643036445574195e-4,FALSE
pérez_treviño,salazar_y_meléndez,1.3643036445574195e-4,FALSE
sáenz_peña,salazar_y_meléndez,1.3643036445574195e-4,FALSE
barrantes,niño,1.3636493256320487e-4,FALSE
bodega_y_quadra,niño,1.3636493256320487e-4,FALSE
cámpora,niño,1.3636493256320487e-4,FALSE
cantilo,niño,1.3636493256320487e-4,FALSE
casares,niño,1.3636493256320487e-4,FALSE
coni,niño,1.3636493256320487e-4,FALSE
durán_reveles,niño,1.3636493256320487e-4,FALSE
feliú,niño,1.3636493256320487e-4,FALSE
fernández_chicarro,niño,1.3636493256320487e-4,FALSE
fernandini,niño,1.3636493256320487e-4,FALSE
gómez-robledo,niño,1.3636493256320487e-4,FALSE
gonzález_guevara,niño,1.3636493256320487e-4,FALSE
guilisasti,niño,1.3636493256320487e-4,FALSE
heiremans,niño,1.3636493256320487e-4,FALSE
hoke,niño,1.3636493256320487e-4,FALSE
kaiser,niño,1.3636493256320487e-4,FALSE
lezica,niño,1.3636493256320487e-4,FALSE
medina_mora,niño,1.3636493256320487e-4,FALSE
mendiburu,niño,1.3636493256320487e-4,FALSE
nazar,niño,1.3636493256320487e-4,FALSE
augier,ballivián,1.3635773758817138e-4,FALSE
ávila_camacho,benegas,1.3635773758817138e-4,FALSE
benavides_chile,benegas,1.3635773758817138e-4,FALSE
ameghino,carreño,1.3635773758817138e-4,FALSE
baldrich,carreño,1.3635773758817138e-4,FALSE
augier,febres-cordero,1.3635773758817138e-4,FALSE
caputo,febres-cordero,1.3635773758817138e-4,FALSE
angulo,maciel,1.3635773758817138e-4,FALSE
ávila_camacho,manrique,1.3635773758817138e-4,FALSE
benavides_chile,manrique,1.3635773758817138e-4,FALSE
dibós,manrique,1.3635773758817138e-4,FALSE
macri,manrique,1.3635773758817138e-4,FALSE
chirinos,rodríguez_saá,1.3635773758817138e-4,FALSE
concha,rodríguez_saá,1.3635773758817138e-4,FALSE
eder,rodríguez_saá,1.3635773758817138e-4,FALSE
prieto,rodríguez_saá,1.3635773758817138e-4,FALSE
reyes_heroles,rodríguez_saá,1.3635773758817138e-4,FALSE
augier,salazar_y_meléndez,1.3635773758817138e-4,FALSE
caputo,salazar_y_meléndez,1.3635773758817138e-4,FALSE
llinás,salazar_y_meléndez,1.3635773758817138e-4,FALSE
chirinos,santiago_concha,1.3635773758817138e-4,FALSE
concha,santiago_concha,1.3635773758817138e-4,FALSE
eder,santiago_concha,1.3635773758817138e-4,FALSE
escalada_(de_burgos),santiago_concha,1.3635773758817138e-4,FALSE
frigerio,santiago_concha,1.3635773758817138e-4,FALSE
reyes_heroles,santiago_concha,1.3635773758817138e-4,FALSE
salaverry,santiago_concha,1.3635773758817138e-4,FALSE
gálvez,llinás,1.3635196926864448e-4,FALSE
lander,llinás,1.3635196926864448e-4,FALSE
gálvez,sánchez_de_bustamante,1.3635196926864448e-4,FALSE
lander,sánchez_de_bustamante,1.3635196926864448e-4,FALSE
lander,solari,1.3635196926864448e-4,FALSE
lander,tola,1.3635196926864448e-4,FALSE
angelini,del_río_chile,1.3631754414701966e-4,FALSE
angelini,familias_fundadoras_de_chile,1.3631754414701966e-4,FALSE
cámpora,garcía_de_sobrecasa,1.3631754414701966e-4,FALSE
cantilo,garcía_de_sobrecasa,1.3631754414701966e-4,FALSE
casares,garcía_de_sobrecasa,1.3631754414701966e-4,FALSE
coni,garcía_de_sobrecasa,1.3631754414701966e-4,FALSE
gómez_farías,gómez-urquíza,1.3631754414701966e-4,FALSE
gómez_farías,guzmán,1.3631754414701966e-4,FALSE
alpoim,lacroze,1.3631754414701966e-4,FALSE
gómez_farías,luna_parra,1.3631754414701966e-4,FALSE
gómez_farías,mediz_bolio,1.3631754414701966e-4,FALSE
navia,olaya,1.3631754414701966e-4,FALSE
navia,pastrana,1.3631754414701966e-4,FALSE
cámpora,pedraza,1.3631754414701966e-4,FALSE
cantilo,pedraza,1.3631754414701966e-4,FALSE
casares,pedraza,1.3631754414701966e-4,FALSE
coni,pedraza,1.3631754414701966e-4,FALSE
lezica,pedraza,1.3631754414701966e-4,FALSE
nazar,pedraza,1.3631754414701966e-4,FALSE
alpoim,rivadavia,1.3631754414701966e-4,FALSE
pellegrini,rivadavia,1.3631754414701966e-4,FALSE
rawson,rivadavia,1.3631754414701966e-4,FALSE
barrantes,sabogal,1.3631754414701966e-4,FALSE
bodega_y_quadra,sabogal,1.3631754414701966e-4,FALSE
fernandini,sabogal,1.3631754414701966e-4,FALSE
hoke,sabogal,1.3631754414701966e-4,FALSE
mendiburu,sabogal,1.3631754414701966e-4,FALSE
panizo,sabogal,1.3631754414701966e-4,FALSE
quispe,sabogal,1.3631754414701966e-4,FALSE
quispe_palomino,sabogal,1.3631754414701966e-4,FALSE
ramírez,sabogal,1.3631754414701966e-4,FALSE
roca_rey,sabogal,1.3631754414701966e-4,FALSE
roel,sabogal,1.3631754414701966e-4,FALSE
barrantes,sánchez-concha,1.3631754414701966e-4,FALSE
bodega_y_quadra,sánchez-concha,1.3631754414701966e-4,FALSE
fernandini,sánchez-concha,1.3631754414701966e-4,FALSE
hoke,sánchez-concha,1.3631754414701966e-4,FALSE
mendiburu,sánchez-concha,1.3631754414701966e-4,FALSE
panizo,sánchez-concha,1.3631754414701966e-4,FALSE
quispe,sánchez-concha,1.3631754414701966e-4,FALSE
quispe_palomino,sánchez-concha,1.3631754414701966e-4,FALSE
ramírez,sánchez-concha,1.3631754414701966e-4,FALSE
roca_rey,sánchez-concha,1.3631754414701966e-4,FALSE
roel,sánchez-concha,1.3631754414701966e-4,FALSE
navia,santamaría,1.3631754414701966e-4,FALSE
navia,sarmiento_negocios,1.3631754414701966e-4,FALSE
santo_domingo,sarmiento_negocios,1.3631754414701966e-4,FALSE
gómez_farías,sordo_madaleno,1.3631754414701966e-4,FALSE
ruiz-massieu,sordo_madaleno,1.3631754414701966e-4,FALSE
carvajal,soublette,1.3631754414701966e-4,FALSE
castaño_gil,soublette,1.3631754414701966e-4,FALSE
díaz_del_castillo,soublette,1.3631754414701966e-4,FALSE
hurtado,soublette,1.3631754414701966e-4,FALSE
mariño,soublette,1.3631754414701966e-4,FALSE
michelsen,soublette,1.3631754414701966e-4,FALSE
pombo,soublette,1.3631754414701966e-4,FALSE
puyana,soublette,1.3631754414701966e-4,FALSE
quijano,soublette,1.3631754414701966e-4,FALSE
salgar,soublette,1.3631754414701966e-4,FALSE
navia,ucrós,1.3631754414701966e-4,FALSE
santo_domingo,ucrós,1.3631754414701966e-4,FALSE
navia,vélez,1.3631754414701966e-4,FALSE
santo_domingo,vélez,1.3631754414701966e-4,FALSE
braun,brigard,1.362778540585915e-4,FALSE
braun,capriles,1.362778540585915e-4,FALSE
braun,mutis,1.362778540585915e-4,FALSE
garcía_granados,mutis,1.362778540585915e-4,FALSE
lanusse,mutis,1.362778540585915e-4,FALSE
abal_medina,angulo,1.3623978565375635e-4,FALSE
cáceres_velásquez,cafiero,1.3623978565375635e-4,FALSE
anzoátegui,gutiérrez_díaz,1.3623978565375635e-4,FALSE
cáceres_velásquez,gutiérrez_díaz,1.3623978565375635e-4,FALSE
cantoni-bravo,gutiérrez_díaz,1.3623978565375635e-4,FALSE
estenssoro,gutiérrez_díaz,1.3623978565375635e-4,FALSE
estrada,gutiérrez_díaz,1.3623978565375635e-4,FALSE
gorriti,gutiérrez_díaz,1.3623978565375635e-4,FALSE
abal_medina,moreyra,1.3623978565375635e-4,FALSE
awada,moreyra,1.3623978565375635e-4,FALSE
bielsa,moreyra,1.3623978565375635e-4,FALSE
casas,moreyra,1.3623978565375635e-4,FALSE
del_mazo,moreyra,1.3623978565375635e-4,FALSE
cáceres_velásquez,vaca_narvaja,1.3623978565375635e-4,FALSE
cordovéz,vaca_narvaja,1.3623978565375635e-4,FALSE
estenssoro,vaca_narvaja,1.3623978565375635e-4,FALSE
herrán,vaca_narvaja,1.3623978565375635e-4,FALSE
loret_de_mola,vaca_narvaja,1.3623978565375635e-4,FALSE
mier_y_terán,vaca_narvaja,1.3623978565375635e-4,FALSE
schreiber,vaca_narvaja,1.3623978565375635e-4,FALSE
tenorio,vaca_narvaja,1.3623978565375635e-4,FALSE
thorne,vaca_narvaja,1.3623978565375635e-4,FALSE
boulton_venezuela,garcía_icazbalceta,1.3619530897865614e-4,FALSE
boulton_venezuela,grau,1.3619530897865614e-4,FALSE
godoy,grau,1.3619530897865614e-4,FALSE
boulton_venezuela,heber,1.3619530897865614e-4,FALSE
godoy,heber,1.3619530897865614e-4,FALSE
boulton_venezuela,justo,1.3619530897865614e-4,FALSE
boulton_venezuela,leguía,1.3619530897865614e-4,FALSE
godoy,leguía,1.3619530897865614e-4,FALSE
boulton_venezuela,philippi,1.3619530897865614e-4,FALSE
godoy,philippi,1.3619530897865614e-4,FALSE
lerdo_de_tejada,philippi,1.3619530897865614e-4,FALSE
boulton_venezuela,yunes,1.3619530897865614e-4,FALSE
godoy,yunes,1.3619530897865614e-4,FALSE
wiesner,yunes,1.3619530897865614e-4,FALSE
benegas,piñera,1.3618780325815516e-4,FALSE
manrique,piñera,1.3618780325815516e-4,FALSE
galleguillos,godoy,1.361384211968497e-4,FALSE
galleguillos,lerdo_de_tejada,1.361384211968497e-4,FALSE
galleguillos,wiesner,1.361384211968497e-4,FALSE
herrera,monagas,1.361222203607312e-4,FALSE
herrera,perón,1.361222203607312e-4,FALSE
mazuera,salinas,1.361222203607312e-4,FALSE
pizarro_colombia,salinas,1.361222203607312e-4,FALSE
benavides_chile,elías-calles,1.361040321383727e-4,FALSE
dibós,elías-calles,1.361040321383727e-4,FALSE
echandía,elías-calles,1.361040321383727e-4,FALSE
ávila_camacho,garretón,1.361040321383727e-4,FALSE
dibós,garretón,1.361040321383727e-4,FALSE
echandía,garretón,1.361040321383727e-4,FALSE
ávila_camacho,llona,1.361040321383727e-4,FALSE
benavides_chile,llona,1.361040321383727e-4,FALSE
