Banda,Título,Letra,Link
José José,La Gloria Eres Tú,"Eres mi bien, lo que me tiene extasiado


Por qué negar que estoy de ti enamorado


De tu dulce alma


Que es toda sentimiento


De esos ojazos negros de un raro fulgor


Que me dominan e incitan al amor


Eres un encanto


Eres mi ilusión


Dios dice que la gloria


Está en el cielo


Y que es de los mortales


El consuelo al morir


Bendito Dios


Porque al tenerte yo en vida


No necesito ir al cielo si tú


Alma mía, la gloria eres tú


Dios dice que la gloria


Está en el cielo


Que es de los mortales


El consuelo al morir


Bendito Dios


Porque al tenerte yo en vida


No necesito ir al cielo si tú


Alma mía, la gloria eres tú",https://www.letras.com//jose-jose/la-gloria-eres-tu/
José José,La Mentira (Se Te Olvida),"Se te olvida


Que me quieres a pesar de lo que dices


Pues llevamos en el alma cicatrices


Imposibles de borrar


Se te olvida


Que hasta puedo hacerte mal si decido


Pues tu amor lo tengo muy comprometido


Pero a fuerzas no será


Y hoy resulta


Que no soy de la estatura de tu vida


Y al dejarme casi casi se te olvida


Que hay un pacto entre tú y yo


Por mi parte


Te devuelvo tu promesa de adorarme


Ni siquiera sientas pena por dejarme


Que ese pacto, no es con Dios",https://www.letras.com//jose-jose/la-mentira-se-te-olvida/
José José,La Nave Del Olvido,"Espera


Aún la nave del olvido no ha partido


No condenemos al naufragio lo vivido


Por nuestro ayer, por nuestro amor, yo te lo pido


Espera


Aún me quedan en mis manos primaveras


Para colmarte de caricias todas nuevas


Que morirían en mis manos si te fueras


Espera un poco, un poquito más


Para llevarte mi felicidad


Espera un poco, un poquito más


Me moriría si te vas


Espera un poco, un poquito más


Para llevarte mi felicidad


Espera un poco, un poquito más


Me moriría si te vas


Espera


Aún me quedan alegrías para darte


Tengo mil noches de amor que regalarte


Te doy mi vida a cambio de quedarte


Espera


No entendería mi mañana si te fueras


Y hasta te admito que tu amor me lo mintieras


Te adoraría, aunque tú no me quisieras


Espera un poco, un poquito más


Para llevarte mi felicidad


Espera un poco, un poquito más


Me moriría si te vas


Espera un poco, un poquito más


Para llevarte mi felicidad


Espera un poco, un poquito más


Me moriría si te vas


Espera un poco, un poquito más


Para llevarte mi felicidad


Espera un poco, un poquito más",https://www.letras.com//jose-jose/747489/
José José,La Vida Pasa,"La ven pasar


De esquina a esquina


Su caminar


Los hombres miran


Su juventud


Quieren tener


Ella la ofrece


No importa quien


De un coche azul


Se abre la puerta


Sin titubear


Ella se acerca


Es un señor


Se va con él


Indiferente


La vida pasa


Y ella le escribe en sus cartas a su familia


Que es secretaria del jefe de una oficina


Que es un trabajo muy bueno, todos la quieren


Que va mandar un dinero el mes que viene


Que extraña mucho la casa y que los quiere


La ven pasar


De madrugada


Su juventud


Se ve cansada


La realidad


Su soledad


Indiferente


La vida pasa


Y ella le escribe en sus cartas a su familia


Que es secretaria del jefe de una oficina


Que es un trabajo muy bueno, todos la quieren


Que va mandar un dinero el mes que viene


Que extraña mucho la casa y que los quiere


Y ella le escribe en sus cartas a su familia


Que es secretaria del jefe de una oficina


Que es un trabajo muy bueno, todos la quieren


Que va mandar un dinero el mes que viene


Que extraña mucho la casa y que los quiere


Y ella le escribe en sus cartas a su familia


Que es secretaria del jefe de una oficina


Que es un trabajo muy bueno, todos la quieren",https://www.letras.com//jose-jose/la-vida-pasa/
José José,Lágrimas,"Yo siento hundirme y me estremezco


Si veo caer tus lágrimas


Yo me arrepiento del mal que haya hecho


Si veo caer tus lágrimas


Yo te consuelo te abrazo y te beso


Si veo caer tus lágrimas


Y no quisiera ya nunca


Volver a enjugar tus lágrimas


Lágrimas, el lenguaje mudo de tu pena


Lágrimas, la callada voz de tu tristeza


Lágrimas, la expresión mojada de tu alma


Lágrimas, la visible muestra de que me amas


Lágrimas, de pasiones hondas y de heridas


Lágrimas, de dolor profundo y de alegrías


Lágrimas, la palabra fiel de tu amargura


Lágrimas, la verdad final que tu no ocultas


Lágrimas


Yo siento hundirme y me estremezco


Si veo caer tus lágrimas


Yo me arrepiento del mal que haya hecho


Si veo caer tus lágrimas


Yo te consuelo te abrazo y te beso


Si veo caer tus lágrimas


Y no quisiera ya nunca


Volver a enjugar tus lágrimas


Lágrimas, el lenguaje mudo de tu pena


Lágrimas, la callada voz de tu tristeza


Lágrimas, la expresión mojada de tu alma


Lágrimas, la visible muestra de que me amas


Lágrimas, de pasiones hondas y de heridas


Lágrimas, de dolor profundo y de alegrías


Lágrimas, la palabra fiel de tu amargura


Lágrimas, la verdad final que tu no ocultas",https://www.letras.com//jose-jose/135220/
José José,Lástima,"No me provoques


Mira que no estoy solo


No coquetees más


No me provoques


Que tú eres muy bonita


Y se te va a notar


No me provoques


No frunzas esos labios


Que no podré besar


No me provoques


Que te deseo mucho


Al menos ten piedad


Lástima


Cuánto daría por correr a ti


Para abrazarte y poder huir


Al fin del mundo


Lástima


Quién fuera ese que a tu lado va


Quizá algún día, en algún lugar


Pero ahora


No me provoques


Deja ya de mirarme


Que me vas a matar


No me provoques


Que tampoco estás sola


Y algo nos va a pasar


No me provoques


No me hagas desearte


No me castigues más


No me provoques


Que yo estoy indefenso


Y eso está muy mal


Lástima


Cuánto daría por correr a ti


Para tomarte y poder huir


Al fin del mundo


Lástima


Quién fuera ese que a tu lado va


Quizá algún día, en algún lugar


La vida es larga


Lástima


Cuánto daría por correr a ti


Para tomarte y poder huir


Al fin del mundo


Lástima


Quién fuera ese que a tu lado va


Quizá algún día en algún lugar


La vida es larga",https://www.letras.com//jose-jose/lastima/
José José,Libérame,"Entre tus brazos


Me llevaste a tus terrenos


Me alejaste de mi miedo


Lo cambiaste por tu voz


Yo ya no soy quien antes fui


Me llenaste de tu estilo


Me convertiste


En rehén de tus deseos


En palabra de tu credo


Y sustancia de tu ser


Después te vas dejándome


Como preso sin salvación


Dónde vas a ocultar tu amor


Vuelve atrás y libérame


Yo ya soy tu propiedad


O me llevas o suéltame


Después te vas dejándome


Como preso sin salvación


Dónde vas a ocultar tu amor


Vuelve atrás y libérame


Yo ya soy tu propiedad


O me llevas o suéltame


Dónde vas que te vas sin mí


Llévame o libérame


No podré quedar así


Te suplico, libérame",https://www.letras.com//jose-jose/liberame/
José José,Libre Como Antes,"Volé cuando pude volar


Sin parar, sin parar


Y un día decidí descansar


Y dejarme atrapar


Amarga experiencia viví


Cuando fui, propiedad


Tratado tan mal que sentí


El deseo de escapar


Ya no sufriré por ningún amor


Porque yo me voy, y viviré en silencio


No renunciaré a mi libertad


Y en mi soledad, encontraré la paz


Ya no sufriré por ningún amor


Porque yo me voy, y viviré como antes


No renunciaré a mi libertad


Y en mi soledad, encontraré la paz


Amarga experiencia viví


Cuando fui, propiedad


Tratado tan mal que sentí


El deseo de escapar


Ya no sufriré por ningún amor


Porque yo me voy, y viviré en silencio


No renunciaré a mi libertad


Y en mi soledad, encontraré la paz


Ya no sufriré por ningún amor


Porque yo me voy, y viviré como antes


No renunciaré a mi libertad


Y en mi soledad, encontraré la paz


Ya no sufriré por ningún amor


Porque yo me voy, y viviré en silencio


No renunciaré a mi libertad


Y en mi soledad, encontraré la paz


Ya no sufriré por ningún amor


Porque yo me voy, y viviré como antes


No renunciaré a mi libertad


Y en mi soledad, encontraré la paz",https://www.letras.com//jose-jose/libre-como-antes/
José José,Llora Corazón,"Hoy he vuelto a recordarla


Cuanto quise a esa mujer


Recorde su despedida


El triste día cuando se fue


Ella se alejó en silencio


Ella no me quiso hablar


Ella ya no me quería


Y yo sufría de tanto amar


Tú sabes cuanto la quise


Tú sabes cuanto la ame


Llora corazón bajito


O todo el pueblo lo va a saber


Tú sabes cuanto la quise


Tú sabes cuanto la ame


Llora corazón bajito


O todo el pueblo lo va a saber


Que dejo la puerta abierta


Por si una noche quiere volver


Hoy pase por los lugares


Que con ella camine


Y volvieron los recuerdos


De su cariño de su querer


Olvidarla no he podido


Olvidarla yo no se


Y si ya no esta conmigo


No es culpa mía, ella se fue


Tú sabes",https://www.letras.com//jose-jose/llora-corazon/
José José,Lo Dudo,"Anda y ve, te está esperando


Anda y ve, no lo hagas por mí


Que, al fin y al cabo, somos solo amigos


Anda y ve, te veo nerviosa


Anda y ve y que sientas con él


Lo que en su día tú sentías conmigo


Pero lo dudo, conmigo te mecías en el aire


Volabas en caballo blanco el mundo


Y aquellas cosas no podrán volver


Y es que lo dudo porque hasta veces


Me has llorado con un beso


Llorando de alegría y no de miedo


Y dudo que te pase igual con él, igual con él


Anda y ve, te está esperando


Anda y ve, no lo hagas por mí


Que, al fin y al cabo, somos solo amigos


Anda y ve, te veo nerviosa


Anda y ve y que sientas con él


Lo que en su día tú sentías conmigo


Pero lo dudo, conmigo te mecías en el aire


Volabas en caballo blanco el mundo


Y aquellas cosas no podrán volver


Y es que lo dudo porque hasta veces


Me has llorado por un beso


Llorando de alegría y no de miedo


Y dudo que te pase igual con él


Pero lo dudo, conmigo te mecías en el aire


Volabas en caballo blanco el mundo


Y aquellas cosas no podrán volver


Y es que lo dudo porque hasta veces


Me has llorado por un beso


Llorando de alegría y no de miedo


Y dudo que te pase igual con él",https://www.letras.com//jose-jose/135221/
José José,Lo Dudo,"Anda y ve


Te está esperando, anda y ve


No lo hagas por mí


Que al fin y al cabo, somos solo amigos


Anda y ve


Te veo nerviosa, anda y ve


Y que sientas con él


Lo que en su día tú sentías conmigo


Pero lo dudo


Conmigo te mecías en el aire


Volabas en caballo blanco el mundo


Y aquellas cosas no podrán volver


Y es que lo dudo


Porque hasta a veces me has llorado por un beso


Llorando de alegría y no de miedo


Y dudo que te pase igual con él


Igual con él


Anda y ve


Te está esperando, anda y ve


No lo hagas por mí


Que al fin y al cabo, somos solo amigos


Anda y ve


Te veo nerviosa, anda y ve


Y que sientas con él


Lo que en su día tú sentías conmigo


Pero lo dudo


Conmigo te mecías en el aire


Volabas en caballo blanco el mundo


Y aquellas cosas no podrán volver


Y es que lo dudo


Porque hasta a veces me has llorado por un beso


Llorando de alegría y no de miedo


Y dudo que te pase igual con él


Pero lo dudo


Conmigo te mecías en el aire


Volabas en caballo blanco el mundo


Y aquellas cosas no podrán volver


Y es que lo dudo


Porque hasta a veces me has llorado por un beso


Llorando de alegría y no de miedo


Y dudo que te pase igual con él


Igual con él


Anda y ve",https://www.letras.com//jose-jose/anda-y-ve/
José José,"Lo Pasado, Pasado","Ya lo pasado, pasado


No me interesa


Si antes sufrí y lloré


Todo quedó en el ayer


Ya olvidé (ya olvidé)


Ya olvidé (ya olvidé)


Ya olvidé (ya olvidé)


Tengo en la vida por quien vivir


Amo y me aman (soy feliz)


Ya nunca más estaré


Solo y triste otra vez


El ayer (ya olvidé)


Ya olvidé (ya olvidé)


Pido un aplauso para el amor


Que a mí ha llegado


Mil gracias por tanto y tanto amor


Vivo enamorado


Y me he enamorado


¡Qué feliz estoy! (Soy feliz)


Ya todo he olvidado


A todo el pasado


Ya le dije adiós (ya olvidé)


(Soy feliz)


Ya olvidé


Ya olvidé


Ya olvidé


Pido un aplauso para el amor


Que a mí ha llegado


Mil gracias por tanto y tanto amor


Vivo enamorado


Y me he enamorado


¡Qué feliz estoy! (Soy feliz)


Ya todo he olvidado


A todo el pasado


Ya le dije adiós


(Ya lo olvidé)",https://www.letras.com//jose-jose/135244/
José José,"Lo Pasado, Pasado (part. Ha*Ash)","Ya lo pasado pasado


No me interesa


Si antes sufrí y lloré


Todo quedó en el ayer


Ya olvidé


Ya olvidé


Ya olvidé


Tengo en la vida por quien vivir


Amo y me aman


Ya no mas estaré


Solo y triste otra vez


Es el ayer


Ya olvidé


Pido un aplauso para el amor


Que a mi a llegado


Mil gracias por tanto


Y tonto amor


Vivo enamorado


Y me he enamorado


Que feliz estoy


Ya todo he olvidado


A todo el pasado


Ya le dije adios


Ya olvidé


Ya olvidé


Ya olvidé


Pido un aplauso para el amor


Que a mi a llegado


Mil gracias por tanto


Y tonto amor


Vivo enamorado


Y me he enamorado


Que feliz estoy


Ya todo he olvidado


A todo el pasado


Ya le dije adios",https://www.letras.com//jose-jose/lo-pasado-pasado-part-haash/
José José,Lo Que No Fue No Será,"En tus manos yo aprendí a beber agua


Fui gorrión que se quedó preso en tu jaula


Porque yo corté mis alas, y el alpiste que me dabas


Fue tan poco, y, sin embargo, yo te amaba


Fue mi canto para ti siempre completo


Sin ti, no pude volar en otro cielo


Pero me dejaste solo, confundido y olvidado


Y otra mano me ofreció el fruto anhelado


Lo que un día fue no será


Ya no vuelvas a buscarme


No tengo nada que darte


De tu alpiste me cansé


Vete a volar a otro cielo


Y deja abierta tu jaula


Tal vez otro gorrión caiga


Pero dale de beber


Déjame encender la luz, no quiero nada


Si esto hubiera sido ayer, lo tomaría


La primera vez que ofreces


Para que yo aquí me quede


Pero sin amarte ya, ¿qué ganaría?


Lo que un día fue no será


Ya no vuelvas a buscarme


No tengo nada que darte


De tu alpiste me cansé


Vete a volar a otro cielo


Y deja abierta tu jaula


Tal vez otro gorrión caiga


Pero dale de beber",https://www.letras.com//jose-jose/135222/
José José,Lo Que Quedó de Mí,"Yo no quería amarte tanto


Y sin embargo yo te amé


Yo no quería darme tanto


Más poco a poco me entregué


Yo que te di todos mis sueños


Y para mí nada soñé


Yo que creí tenerlo todo


Mira mi amor, me equivoqué


Porque me hiciste


Pelearme con la vida


Vivir esta mentira que ya ni sé quién soy


Camino entre fracasos


Y esquivo los zarpazos


Que me tira el dolor


Quiero que vengas


Como única invitada


A presenciar de cerca


Lo que quedó de mí


Y quiero que te quedes


Tan solo unos instantes


Quiero que veas, mi fin


Yo que te di todos mis sueños


Y para mí nada soñé


Yo que creí tenerlo todo


Mira, mi amor, me equivoqué


Porque me hiciste


Pelearme con la vida


Vivir esta mentira que ya ni sé quién soy


Camino entre fracasos


Y esquivo los zarpazos


Que me tira el dolor


Quiero que vengas


Como única invitada


A presenciar de cerca


Lo que quedó de mí


Y quiero que te quedes


Tan solo unos instantes


Quiero que veas, mi fin",https://www.letras.com//jose-jose/135223/
José José,Los Amantes,"Cualquier día, cualquier hora


Volveremos a vernos


En cualquier lugar


Para hablar de amor


Cualquier día, cualquier hora


Volveremos a vernos


En cualquier lugar


Para hablar de amor


Recordar en un beso


Todo lo vivido


Los instantes, que juntos pasamos


Y que amor nos juramos


Revivir los momentos


De sueño y pasión


Y calmar los deseos


Que hay en mi corazón


¡Ay, amor!, si yo pudiera abrazarte ahora


Poder parar el tiempo y la demora


Y nunca más dejarte ir de mí


¡Ay, amor!, si yo pudiera abrazarte ahora


Poder parar el tiempo y la demora


Y nunca más dejarte ir de mí


Cualquier día, cualquier hora


Volveremos a vernos


En cualquier lugar


Para hablar de amor


Recordar en un beso


Todo lo vivido


Los instantes, que juntos pasamos


Y que amor nos juramos


Revivir los momentos


De sueño y pasión


Y calmar los deseos


Que hay en mi corazón


¡Ay, amor!, si yo pudiera abrazarte ahora


Poder parar el tiempo y la demora


Y nunca más dejarte ir de mí (¡ay, amor!)


¡Ay, amor!, si yo pudiera abrazarte ahora


Poder parar el tiempo y la demora


Y nunca más dejarte ir de mí


¡Ay, amor!, si yo pudiera abrazarte ahora


Poder parar el tiempo y la demora


Y nunca más dejarte ir de mí (¡ay, amor!)


¡Ay, amor!, si yo pudiera abrazarte ahora


Poder parar el tiempo y la demora",https://www.letras.com//jose-jose/los-amantes/
José José,Madre Solo Hay Una,"Mamá abráceme con todo su cariño


Yo no debí crecer, debí ser siempre un niño


Ayer se fue de mí y yo nada le hice


Mamá por qué es así, si yo nada le dije


Mamá, qué voy a hacer, conmigo es una ingrata


Yo la trato muy bien, mamá


Y ella muy mal me trata


Ay mamá


Qué voy a hacer con ella


Ay mamá


Pesa más que mi estrella


Mamá abráceme y deme un buen consejo


Mamá usted que es mujer dígame si la dejo


Cuando se cansa el corazón de tanto darse


Ya no hay sentido, ni razón para quedarse


Aquí en mi corazón yo siento que me duele


Cuál es esa razón que buen hacer no puede


Ahora comprendo yo, que como usted ninguna


Como ella hay un montón mamá


Y madre solo hay una",https://www.letras.com//jose-jose/madre-solo-hay-una/
José José,Madrecita,"Madrecita del alma querida


En mi pecho yo llevo una flor


No te importe el color que ella tenga


Porque al fin tú eres madre una flor


Tu cariño es mi bien, madrecita


En mi vida tú has sido y serás


El refugio de todas mi penas


Y la cuna de amor y verdad


Aunque amores yo tenga en la vida


Que mi llenen de felicidad


Como el tuyo jamás madre mía


Como el tuyo no habré de encontrar


Aunque amores yo tenga en la vida


Que mi llenen de felicidad


Como el tuyo jamás madre mía


Como el tuyo no habré de encontrar


Madrecita del alma querida


En mi pecho yo llevo una flor


No te importe el color que ella tenga


Porque al fin tú eres madre una flor


Tu cariño es mi bien, madrecita


En mi vida tú has sido y serás


El refugio de todas mi penas


Y la cuna de amor y verdad


Aunque amores yo tenga en la vida


Que mi llenen de felicidad


Como el tuyo jamás madre mía


Como el tuyo no habré de encontrar


Aunque amores yo tenga en la vida


Que mi llenen de felicidad


Como el tuyo jamás madre mía


Como el tuyo no habré de encontrar


Madrecita del alma querida


En mi pecho yo llevo una flor


No te importe el color que ella tenga


Porque al fin tú eres madre una flor


Tu cariño es mi bien, madrecita


En mi vida tú has sido y serás


El refugio de todas mi penas


Y la cuna de amor y verdad",https://www.letras.com//jose-jose/madrecita-del-alma-querida/
José José,Mañana No,"No asegures que podré vivir mañana


No me digas que mañana volverás


No prometas lo que no tengas ahora


Tal vez mañana ya no vendrás


No te niegues si es que estoy dentro de tu alma


Si te entregas ha de ser sin condición


No me pidas que te espera hasta mañana


Si es que no quieres, te quiero hoy


Mañana no, hoy debe ser


Mañana no, por que esperar


Vivamos hoy, por qué tal vez


Mañana no


Quiero saber si me amas hoy


Quiero quererte más que ayer


Si es que hay mañana te diré


Mañana no


No debemos esperar por otro día


No sabemos si ese día llegará


Cada instante que te acercas y me besas


Es el momento de terminar


Mañana no, hoy debe ser


Mañana no, por que esperar


Vivamos hoy, por qué tal vez


Mañana no


Quiero saber si me amas hoy


Quiero quererte más que ayer


Si es que hay mañana te diré


Mañana no


Mañana no",https://www.letras.com//jose-jose/manana-no/
José José,Mañana Sí,"No es una buena noche para marcharte


Tampoco es el momento para dejarme


Estoy perdiendo tu amor


Es demasiado dolor


No cuesta nada por hoy quedarte


Mienteme que aun me quieres y sin


Reproches


Olvida que no sirvo por esta noche


Te pido solo un favor


Una limosna de amor


Y en tu futuro que Dios te pague


Mañana si


Puedes marcharte sin pensar en mi


Para borrarme de una vez de tu vida


Sin un adiós sin despedida


Mañana si


Cuando despiertes y ya no este aquí


Voy a saber que te perdí para siempre


Pero regalame esta noche",https://www.letras.com//jose-jose/manana-si/
José José,Marionetas Del Destino,"Soy como el ave que anida


Una corta temporada


Siempre dispuestas las alas


Para emprender la partida


A veces me han asaltado


Nostalgias de mis raíces


Pero esos sueños felices


Pertenecen al pasado


Hay personas que nacimos


Para andar siempre trotando


Y así nos vamos dejando


La vida por los caminos


Idólos que recibimos


Agazajos de oropel


Marionetas del destino


Presas de zarza y espino


Carne de carro y hotel


Soy como aquel marinero


Que va poniendo en la vela


Ilusiones y suspiros


Que se mueren en la estela


Un moderno caballero


Que vive al pie del estribo


Soñando encontrar amigos


A quien llamar compañeros


Hay personas que nacimos


Para andar siempre trotando


Y así nos vamos dejando


La vida por los caminos


Idolos que recibimos


Agasajos de oropel


Marionetas del destino


Presas de zarza y espino


Carne de carro y hotel


Idolos que recibimos


Agasajos de oropel


Marionetas del destino


Presas de zarza y espino


Carne de carro y hotel",https://www.letras.com//jose-jose/marionetas-del-destino/
José José,Más,"¿En serio crees que me importa


Eso que dicen de ti?


Pero cómo, corazón


¿Quién te puede derribar


Si eres todo para mí?


¿Acaso vas a rendirte


Por lo que hablen los demás?


Que se enteren de una vez


Yo jamás renunciaré


Al amor que tú me das


Si acaso voy amarte más


Cuanto más te desprecien, más


Cuanto más te condenen, más


Si se cruzan delante


Seré tu amante, más


Y si nunca te aceptan, más


Si además te sentencian, más


No me importa mi suerte


Yo he de quererte más


¿Acaso tú te arrepientes


Por lo que pueda pasar?


Si es contigo y para mí


Con quien tú quieres vivir


¿Qué te importan los demás?


¿En serio crees que me afecta


Que me insistan: Déjala?


Ni lo pienses, corazón


No hay en el mundo razón


Para dejarte de amar


Si acaso para amarte más


Cuanto más te desprecien, más


Cuanto más te condenen, más


Si se cruzan delante


Seré tu amante, más


Y si nunca te aceptan, más


Si además te sentencian, más


No me importa mi suerte


Yo he de quererte más


Cuanto más te desprecien, más


Cuanto más te condenen, más


Si se cruzan delante


Seré tu amante, más


Y si nunca te aceptan, más


Si además te sentencian, más


No me importa mi suerte


Yo he de quererte más",https://www.letras.com//jose-jose/mas/
José José,Me Basta,"¿Sabes lo que dicen por ahí?


Pobre ruiseñor dónde ha caído


Dicen que estoy ciego por tu amor


Y que tú juegas conmigo


No te pido cuentas, corazón


No quiero saber quién es tu dueño


Dame lo que tú me puedas dar


Corazón, que yo lo acepto


Me basta


Con un poco de tu amor


El que tengas escondido


El que nadie haya querido


Que a mi no me importa no


Me basta


Con un poco de tu amor


Con lo que tengas guardado


Con lo que hayas olvidado


Con eso me quedo yo


¿Sabes lo que dicen por ahí?


Pobre ruiseñor le han sometido


Dicen que estoy loco por tu amor


Y es verdad, loco perdido


Y es verdad que a veces creo morir


¿Quién te crees que soy?


Yo tengo celos, pero un día tuve que elegir


Y ya ves lo que prefiero


Me basta


Con un poco de tu amor


El que tengas escondido


El que nadie haya querido


Que a mi no me importa no


Me basta


Con un poco de tu amor


Con lo que tengas guardado


Con lo que hayas olvidado


Con eso me quedo yo


Me basta


Con un poco de tu amor


El que tengas escondido


El que nadie haya querido


Que a mi no me importa no


Me basta


Con un poco de tu amor


Con lo que tengas guardado


Con lo que hayas olvidado


Con eso me quedo yo",https://www.letras.com//jose-jose/135224/
José José,Me Olvidé de Olvidarte,"Quisiera empezar de nuevo, sin ti


Desnudo de recuerdos


Quisiera estrenar camino, sin ti


Y no echarte de menos, y no echarte de menos


Hacer el amor, mil veces, sin ti


Sin recordarte luego


Y al fin despertar un día, sin ti


Cantando de contento, cantando de contento


Pero yo, me olvidé de olvidarte


Y tu amor aún golpea, cada día mi corazón


Pero yo, me olvidé de olvidarte


Pues nunca tu media vuelta, fue tu último adiós


Quisiera vivir la vida sin ti, y verla siempre bella


Y un día cantar canciones, sin ti


Que para ti no fueran, que para ti no fueran


Pero yo, me olvidé de olvidarte


Y tu amor aún golpea, cada día mi corazón


Pero yo, me olvidé de olvidarte


Pues nunca tu media vuelta, fue tu último adiós",https://www.letras.com//jose-jose/me-olvide-de-olvidarte/
José José,Me Vas a Echar de Menos,"Me vas a echar de menos


Cuando veas la lluvia


Y no esté junto a ti


Y buscarás mi mano


Para apretarla fuerte


Y vas a maldecir


Me vas a echar de menos


Cuando te sientas sola


En brazos de otro amor


Y sepas que aún existo


Y que vivó, mi vida


O a lo mejor ya no


Y me estarás llamando cada 20 de abril


Y dirán que no hay nadie, que estoy lejos de aquí


Y te pondrás muy triste, pensando en lo que hiciste


Y no podrás fingir


Me vas a echar de menos


Cuando tu suerte cambie


Y algo te salga mal


Y no me tengas cerca


Para decirte calma


Todo se arreglará


Me vas a echar de menos


Cuando llegue la noche


Y te acuerdes de mi


Y llorarás de rabia


De pensar que fui tuyo


Y tanto que lo fui


Y me estarás llamando cada 20 de abril


Y dirán que no hay nadie, que estoy lejos de aquí


Y te pondrás muy triste, pensando en lo que hiciste


Y no podrás fingir


Y querrás olvidarme, y no me olvidarás


Y vendrás a buscarme, y no me encontrarás


Y hasta en tus ratos buenos, me vas a echar de menos


Y cada día más",https://www.letras.com//jose-jose/135225/
José José,Me Voy,"No se extrañen, mis amigos


Si mi vida es como el viento


Que va y viene sin que nadie


Sepa su camino cierto


Unas veces lleva frío


Y en otra cálido aliento


Y por eso voy con todos


Y con ninguno al momento


No sé qué impulsos extraños


Me traen y me llevan lejos


Por la fuerza de la vida


Yo llego y estoy partiendo


Me voy, me voy


Como el viento soy


Me voy, me voy


Llego y me voy


Y por eso sigo solo


Haciendo camino lento


Lleno de risas y llantos


Lleno de Sol y de besos


Que doy pero no son míos


Porque se vuelven recuerdos


Me voy, me voy


Como el viento soy


Me voy, me voy


Llego y me voy


Llego de pronto


Doy lo que siento


No espero nada


Porque me voy


(Me voy, me voy)


(Como el viento soy)


Me voy, me voy


Como el viento soy


Me voy


Como el viento soy


Me voy


Como el viento soy",https://www.letras.com//jose-jose/me-voy/
José José,Mi Hembra,"Yo sé que dicen, que dicen


Que me paso de inocente


Que soy oso danzarín, que tú tocas el violín


Y yo bailo mansamente


Yo sé que dicen, que dicen


Que tu ley es mi condena


Que he perdido la razón, pero hay una explicación


Aunque ni yo la comprenda


Y es que tú eres mi hembra


La que el destino marcó


Y te amo por instinto y estás clavada en mi vida


Eres tan yo como yo


Mi hembra


La que mi piel eligió


La que limpia mis heridas, la que juega con mi vida


Porque así lo quiero yo


Yo sé que dicen, que dicen


Que no tienes ni conciencia


Que voy a rastras por ti, que te aprovechas de mí


Y yo no me doy ni cuenta


Yo sé que dicen, que dicen


Que eres tú mi gran problema


Que hay que ver qué mal me va, pero algo me darás


Para que yo lo consienta


Y es que tú eres mi hembra


La que el destino marcó


Y te amo por instinto y estás clavada en mi vida


Eres tan yo como yo


Mi hembra


La que mi piel eligió


La que limpia mis heridas, la que juega con mi vida


Porque así lo quiero yo


Mi hembra


La que el destino marcó


Y te amo por instinto y estás clavada en mi vida


Eres tan yo como yo


Mi hembra


La que mi piel eligió


La que limpia mis heridas, la que juega con mi vida


Porque así lo quiero yo",https://www.letras.com//jose-jose/mi-hembra/
José José,Mi Niña,"Mi niña, es quien pone una


Esperanza con su amor


En cada día, quien con solo


Una sonrisa me devuelve la


Ilusión y la alegría


Mi niña, me ha enseñado


Cada instante a encontrar


Tanta belleza, en un mundo


Que antes solo yo miraba


A través de mi tristeza


Mi niña cree en mí y me


Siento tan humilde ante


Este amor, y a la vez tan


Orgulloso de saber que el


Dueño de un cariño así soy yo


Mi niña, va guiando mi


Camino con su amor, como


Una estrella, ella piensa que


Soy bueno y a mi vida la


Bondad la trajo ella


Mi niña cree en mí y me


Siento tan humilde ante


Este amor, y a la vez tan


Orgulloso de saber que el


Dueño de un cariño así soy yo


Mi niña cree en mí y sonrió al


Futuro porque sé que la tarde


De mi vida llegará y a mi lado


Ella estará igual que hoy


Mi niña cree en mi y me siento


Tan humilde ante este amor y a


La vez tan orgulloso de saber",https://www.letras.com//jose-jose/mi-nina/
José José,Mi Vida,"¿Qué?


Al fin te lo han contado, ¿no?


Bueno, ya conoces mis defectos


Si anduve con este y con aquel


Con esta y con aquella


Con esto y con aquello


¿Qué?


¿Te vas a deshacer de mí?


No, no digas nada, lo comprendo


Que temes que un hombre como yo


Te va a hacer mucho mal


Eso no es cierto


Yo he rodado de acá para allá


Fui de todo y sin medida


Pero te juro por Dios


Que nunca llorarás


Por lo que fue mi vida


¿Qué?


Al fin te lo han contado, amor


Seguro que te han dicho: Ten cuidado


Que un hombre que ha sido como yo


Acaba por volver a su pasado


No, no puedo responder, amor


Lo único que sé es que te amo


Y eso no hay fuerza ni ley


Que lo pueda mover


Eso es sagrado


Yo he rodado de acá para allá


Fui de todo y sin medida


Pero te juro por Dios


Que nunca llorarás


Por lo que fue mi vida


Yo he rodado de acá para allá


Fui de todo y sin medida


Pero te juro por Dios


Que tú no pagarás


Por lo que fue mi vida",https://www.letras.com//jose-jose/747490/
