from,to,relation_type,from_nombre,from_pais,from_familia_normalizada,from_partido_norm,from_bloque_cargo,from_primary_elite_type,from_motivo_elite,from_elite_diplomatica,from_senal_transnacional,from_cargo_1,from_cargo_2,from_cargo_3,from_cargos_politicos,from_ocupacion,to_nombre,to_pais,to_familia_normalizada,to_partido_norm,to_bloque_cargo,to_primary_elite_type,to_motivo_elite,to_elite_diplomatica,to_senal_transnacional,to_cargo_1,to_cargo_2,to_cargo_3,to_cargos_politicos,to_ocupacion,motivo_relacion,misma_familia,mismo_pais,mismo_partido,mismo_bloque_cargo,ambos_diplomaticos,puente_transnacional,motivo_conexion,motivo_principal
https://es.wikipedia.org/wiki/Nora_Nazar,https://es.wikipedia.org/wiki/Tato_Romero_Feris,conyuge,Nora Nazar,Argentina,Romero Feris,Partido Nuevo,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Política,Raúl Rolando Romero Feris,Argentina,Romero Feris,Partido Autonomista de Corrientes (hasta 1997) Partido Nuevo (desde 1997),Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Ra%C3%BAl_Rolando_Romero_Feris,https://es.wikipedia.org/wiki/Nora_Lilian_Nazar,conyuge,Raúl Rolando Romero Feris,Argentina,Romero Feris,Partido Autonomista de Corrientes (hasta 1997) Partido Nuevo (desde 1997),Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Nora Nazar,Argentina,Romero Feris,Partido Nuevo,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Política,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Tato_Romero_Feris,https://es.wikipedia.org/wiki/Nora_Lilian_Nazar,conyuge,Raúl Rolando Romero Feris,Argentina,Romero Feris,Partido Autonomista de Corrientes (hasta 1997) Partido Nuevo (desde 1997),Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Nora Nazar,Argentina,Romero Feris,Partido Nuevo,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Política,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Tato_Romero_Feris,https://es.wikipedia.org/wiki/Nora_Nazar,conyuge,Raúl Rolando Romero Feris,Argentina,Romero Feris,Partido Autonomista de Corrientes (hasta 1997) Partido Nuevo (desde 1997),Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,Nora Nazar,Argentina,Romero Feris,Partido Nuevo,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Política,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Nora_Lilian_Nazar,https://es.wikipedia.org/wiki/Tato_Romero_Feris,conyuge,Nora Nazar,Argentina,Romero Feris,Partido Nuevo,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Política,Raúl Rolando Romero Feris,Argentina,Romero Feris,Partido Autonomista de Corrientes (hasta 1997) Partido Nuevo (desde 1997),Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Nora_Lilian_Nazar,https://es.wikipedia.org/wiki/Ra%C3%BAl_Rolando_Romero_Feris,conyuge,Nora Nazar,Argentina,Romero Feris,Partido Nuevo,Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Política,Raúl Rolando Romero Feris,Argentina,Romero Feris,Partido Autonomista de Corrientes (hasta 1997) Partido Nuevo (desde 1997),Otro,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Político,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Ernesto_Alemann,https://es.wikipedia.org/wiki/Marie_Louise_Alemann,conyuge,Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,Marie Louise Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Cineasta,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Ernesto_Alemann,https://es.wikipedia.org/wiki/Katja_Alemann,hijos,Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Juan_Alemann,https://es.wikipedia.org/wiki/Ernesto_Alemann,padres,Juan Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Abogado , periodista , economista y escritor",Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Katja_Alemann,https://es.wikipedia.org/wiki/Ernesto_Alemann,padres,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Katja_Alemann,https://es.wikipedia.org/wiki/Marie_Louise_Alemann,padres,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,Marie Louise Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Cineasta,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Katja_Alemann,https://es.wikipedia.org/wiki/Omar_Chab%C3%A1n,conyuge,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,Omar Chabán,Argentina,Alemann,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Empresario y productor,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Katja_Alemann,https://es.wikipedia.org/wiki/Ernesto_Alemann,hijos,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Marie_Louise_Alemann,https://es.wikipedia.org/wiki/Ernesto_Alemann,conyuge,Marie Louise Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Cineasta,Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Marie_Louise_Alemann,https://es.wikipedia.org/wiki/Katja_Alemann,hijos,Marie Louise Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Cineasta,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Marie_Louise_Alemann,https://es.wikipedia.org/wiki/Katja_Alemann,padres,Marie Louise Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Cineasta,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Roberto_Alemann,https://es.wikipedia.org/wiki/Ernesto_Alemann,padres,Roberto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Economista , periodista , editor, profesor universitario , escritor y abogado",Ernesto Alemann,Argentina,Alemann,NA,Profesional,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Periodista,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Omar_Chab%C3%A1n,https://es.wikipedia.org/wiki/Katja_Alemann,conyuge,Omar Chabán,Argentina,Alemann,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Empresario y productor,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Omar_Chab%C3%A1n,https://es.wikipedia.org/wiki/Katja_Alemann,pareja,Omar Chabán,Argentina,Alemann,NA,Económico,Económica,élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Empresario y productor,Katja Alemann,Argentina,Alemann,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz y modelo,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Antonio_Candioti_y_Mujica,https://es.wikipedia.org/wiki/Francisco_Candioti,hijos,Antonio Candioti y Mujica,Argentina,Candioti,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,Francisco Candioti,Argentina,Candioti,Partido Federal,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Francisco_Candioti,https://es.wikipedia.org/wiki/Antonio_Candioti_y_Mujica,padres,Francisco Candioti,Argentina,Candioti,Partido Federal,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,Antonio Candioti y Mujica,Argentina,Candioti,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Francisco_Candioti,https://es.wikipedia.org/wiki/Antonio_Candioti_y_Mujica,hijos,Francisco Candioti,Argentina,Candioti,Partido Federal,Económico,Partidaria,élite partidaria | élite familiar | élite económica,FALSE,FALSE,NA,NA,NA,NA,Hacendado,Antonio Candioti y Mujica,Argentina,Candioti,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Mariano_Candioti,https://es.wikipedia.org/wiki/Alberto_Mar%C3%ADa_Candioti,hijos,Mariano Candioti,Argentina,Candioti,Unión Cívica Radical,NA,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,Alberto María Candioti,Argentina,Candioti,Unión Cívica Radical,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Escritor,parentesco_descendente,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_partido,parentesco
https://es.wikipedia.org/wiki/Agust%C3%ADn_de_Iriondo_Candioti,https://es.wikipedia.org/wiki/Urbano_de_Iriondo,padres,Agustín de Iriondo Candioti,Argentina,Candioti,Autonomista,Militar,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Militar , político",Urbano de Iriondo,Argentina,Candioti,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"historiador , político , funcionario público",parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Urbano_de_Iriondo,https://es.wikipedia.org/wiki/Agust%C3%ADn_de_Iriondo_Candioti,hijos,Urbano de Iriondo,Argentina,Candioti,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"historiador , político , funcionario público",Agustín de Iriondo Candioti,Argentina,Candioti,Autonomista,Militar,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Militar , político",parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Urbano_de_Iriondo,https://es.wikipedia.org/wiki/Sim%C3%B3n_de_Iriondo,hijos,Urbano de Iriondo,Argentina,Candioti,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"historiador , político , funcionario público",Simón de Iriondo,Argentina,Candioti,Partido Autonomista,Profesional,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,Abogado,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Urbano_de_Iriondo,https://es.wikipedia.org/wiki/Agust%C3%ADn_de_Iriondo_Candioti,padres,Urbano de Iriondo,Argentina,Candioti,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"historiador , político , funcionario público",Agustín de Iriondo Candioti,Argentina,Candioti,Autonomista,Militar,Partidaria,élite partidaria | élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Militar , político",parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Arturo_Bullrich,https://es.wikipedia.org/wiki/Luisa_Vehil,conyuge,Arturo Bullrich,Argentina,Bullrich,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,Luisa Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Francisco_Bullrich,https://es.wikipedia.org/wiki/Alicia_Cazzaniga,conyuge,Francisco Bullrich,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arquitecto y pintor,Alicia Cazzaniga,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arquitecta,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Alicia_Cazzaniga,https://es.wikipedia.org/wiki/Francisco_Bullrich,conyuge,Alicia Cazzaniga,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arquitecta,Francisco Bullrich,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Arquitecto y pintor,alianza_conyugal,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,alianza_conyugal | misma_familia | mismo_bloque_cargo,alianza_conyugal
https://es.wikipedia.org/wiki/Luisa_Vehil,https://es.wikipedia.org/wiki/Juana_Tressols,padres,Luisa Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Luisa_Vehil,https://es.wikipedia.org/wiki/Arturo_Bullrich,conyuge,Luisa Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Arturo Bullrich,Argentina,Bullrich,NA,NA,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,NA,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Juana_Tressols,https://es.wikipedia.org/wiki/Dolores_Dard%C3%A9s,padres,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Dolores Dardés,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juana_Tressols,https://es.wikipedia.org/wiki/Luisa_Vehil,hijos,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Luisa Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juana_Tressols,https://es.wikipedia.org/wiki/Juan_Vehil,hijos,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Juan Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Actor , actor de cine , actor de teatro y director de teatro",parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juana_Tressols,https://es.wikipedia.org/wiki/Paquita_Vehil,hijos,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Paquita Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,actriz,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juana_Tressols,https://es.wikipedia.org/wiki/Luisa_Vehil,padres,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Luisa Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Dolores_Dard%C3%A9s,https://es.wikipedia.org/wiki/Juana_Tressols,hijos,Dolores Dardés,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Dolores_Dard%C3%A9s,https://es.wikipedia.org/wiki/Juana_Tressols,padres,Dolores Dardés,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juan_Vehil,https://es.wikipedia.org/wiki/Juana_Tressols,padres,Juan Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Actor , actor de cine , actor de teatro y director de teatro",Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juan_Vehil,https://es.wikipedia.org/wiki/Juana_Tressols,hijos,Juan Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,"Actor , actor de cine , actor de teatro y director de teatro",Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Paquita_Vehil,https://es.wikipedia.org/wiki/Juana_Tressols,padres,Paquita Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,actriz,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Paquita_Vehil,https://es.wikipedia.org/wiki/Juana_Tressols,hijos,Paquita Vehil,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,actriz,Juana Tressols,Argentina,Bullrich,NA,Otro,Familiar,élite familiar,FALSE,FALSE,NA,NA,NA,NA,Actriz,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Fernando_Vaca_Narvaja,https://es.wikipedia.org/wiki/Hugo_Vaca_Narvaja,padres,Fernando Vaca Narvaja,Argentina,Vaca Narvaja,"Partido Justicialista Miles por Tierra, Techo y Trabajo Corriente Patria para Todos (desde 2017)",Otro,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,"Político , guerrillero",Hugo Vaca Narvaja,Argentina,Vaca Narvaja,"Unión Cívica Radical , Unión Cívica Radical Intransigente",Profesional,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,Abogado,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Hugo_Vaca_Narvaja,https://es.wikipedia.org/wiki/Fernando_Vaca_Narvaja,hijos,Hugo Vaca Narvaja,Argentina,Vaca Narvaja,"Unión Cívica Radical , Unión Cívica Radical Intransigente",Profesional,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,Abogado,Fernando Vaca Narvaja,Argentina,Vaca Narvaja,"Partido Justicialista Miles por Tierra, Techo y Trabajo Corriente Patria para Todos (desde 2017)",Otro,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,"Político , guerrillero",parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Hugo_Vaca_Narvaja,https://es.wikipedia.org/wiki/Patricia_Vaca_Narvaja,hijos,Hugo Vaca Narvaja,Argentina,Vaca Narvaja,"Unión Cívica Radical , Unión Cívica Radical Intransigente",Profesional,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,Abogado,Patricia Vaca Narvaja,Argentina,Vaca Narvaja,Partido Justicialista Frente para la Victoria,Otro,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,"Política , instrumentista quirúrgica , diplomática",parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Hugo_Vaca_Narvaja,https://es.wikipedia.org/wiki/Fernando_Vaca_Narvaja,padres,Hugo Vaca Narvaja,Argentina,Vaca Narvaja,"Unión Cívica Radical , Unión Cívica Radical Intransigente",Profesional,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,Abogado,Fernando Vaca Narvaja,Argentina,Vaca Narvaja,"Partido Justicialista Miles por Tierra, Techo y Trabajo Corriente Patria para Todos (desde 2017)",Otro,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,"Político , guerrillero",parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Patricia_Vaca_Narvaja,https://es.wikipedia.org/wiki/Hugo_Vaca_Narvaja,padres,Patricia Vaca Narvaja,Argentina,Vaca Narvaja,Partido Justicialista Frente para la Victoria,Otro,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,"Política , instrumentista quirúrgica , diplomática",Hugo Vaca Narvaja,Argentina,Vaca Narvaja,"Unión Cívica Radical , Unión Cívica Radical Intransigente",Profesional,Partidaria,élite partidaria,FALSE,FALSE,NA,NA,NA,NA,Abogado,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
