url,nombre,pais_origen,pais_vinculo,tipo_vinculo,campo_detectado
https://es.wikipedia.org/wiki/Juana_Manuela_Gorriti,Juana Manuela Gorriti,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juana_Manuela_Gorriti,Juana Manuela Gorriti,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Facundo_Zuvir%C3%ADa,Facundo Zuviría,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mercedes_Belz%C3%BA_de_Dorado,Mercedes Belzu,peru,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mercedes_Belz%C3%BA_Gorriti,Mercedes Belzu,peru,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ana_Mar%C3%ADa_Salvadora_de_Ot%C3%A1lora_y_Ribero,Ana María Salvadora de Otálora y Ribero,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Felipe_Santiago_Ignacio_de_Ot%C3%A1lora_y_del_Ribero,Felipe Santiago Ignacio de Otálora y del Ribero,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Rivadavia,Santiago Rivadavia,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juana_del_Pino,Juana del Pino,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Rafaela_de_Vera_Mujica_y_L%C3%B3pez_Pintado,Rafaela de Vera Mujica y López Pintado,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ignacio_Warnes,Ignacio Warnes,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuela_Warnes,Manuela Warnes,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mart%C3%ADn_Jos%C3%A9_Warnes,Martín José Warnes,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mart%C3%ADn_Jos%C3%A9_Warnes,Martín José Warnes,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuela_Warnes_y_Garc%C3%ADa_de_Z%C3%BA%C3%B1iga,Manuela Warnes,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Gregorio_de_Lezama,José Gregorio de Lezama,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/H%C3%A9ctor_de_El%C3%ADa,Héctor de Elía,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Cipriano_de_Urquiza,Cipriano de Urquiza,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_Antonio_L%C3%B3pez,Carlos Antonio López,paraguay,argentina,residencia,residencia
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez_%28historietista%29,Francisco Solano López (historietista),argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Mariano_Belgrano,Joaquín Mariano Belgrano,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Belgrano_Cabral,Manuel Belgrano Cabral,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Ildefonso_%C3%81lvarez_de_Arenales,José Ildefonso Álvarez de Arenales,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_%C3%81lvarez_de_Arenales,Juan Antonio Álvarez de Arenales,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_%C3%81lvarez_de_Arenales,Juan Antonio Álvarez de Arenales,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_%C3%81lvarez_de_Arenales,Juan Antonio Álvarez de Arenales,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Napole%C3%B3n_Uriburu,Napoleón Uriburu,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jaime_Arana_Campero,Jaime Arana Campero,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Marquesado_de_Yavi,Marquesado de Yavi,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Marquesado_de_Yavi,Marquesado de Yavi,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gonzalo_Romero_%C3%81lvarez,Gonzalo Romero Álvarez,bolivia,uruguay,trabajo,ocupacion
https://es.wikipedia.org/wiki/Jorge_Alberto_Sabato,Jorge Alberto Sabato,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Jorge_Alberto_Sabato,Jorge Alberto Sabato,argentina,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Jorge_Alberto_Sabato,Jorge Alberto Sabato,argentina,venezuela,residencia,residencia
https://es.wikipedia.org/wiki/Miguel_Puch,Miguel Puch,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Puch,Miguel Puch,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mart%C3%ADn_Miguel_de_G%C3%BCemes,Martín Miguel de Güemes,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alberto_Rodr%C3%ADguez_Sa%C3%A1,Alberto Rodríguez Saá,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Patricio_Gonz%C3%A1lez_Balcarce,José Patricio González Balcarce,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Ram%C3%B3n_Balcarce,Juan Ramón Balcarce,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/John_Halstead_Coe,John Halstead Coe,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_de_San_Mart%C3%ADn,José de San Martín,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_de_San_Mart%C3%ADn,José de San Martín,argentina,peru,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_de_San_Mart%C3%ADn,José de San Martín,argentina,uruguay,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_de_San_Mart%C3%ADn,José de San Martín,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_de_San_Mart%C3%ADn,José de San Martín,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_de_San_Mart%C3%ADn,Juan de San Martín,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_de_San_Mart%C3%ADn,Juan de San Martín,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gregoria_Matorras,Gregoria Matorras,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gregoria_Matorras,Gregoria Matorras,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Antonino_Taboada,Antonino Taboada,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Felipe_Taboada,Felipe Taboada,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Taboada,Manuel Taboada,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_%C3%81lvarez_de_Toledo,José María Álvarez de Toledo,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_%C3%81lvarez_de_Toledo,José María Álvarez de Toledo,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Allende,Santiago Allende,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Allende,Santiago Allende,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Tom%C3%A1s_de_Allende,Tomás de Allende,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Aar%C3%B3n_de_Anchorena,Aarón de Anchorena,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Domingo_Faustino_Sarmiento,Domingo Faustino Sarmiento,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ana_Faustina_Sarmiento,Ana Faustina Sarmiento,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Dominguito_Fidel_Sarmiento,Dominguito Fidel Sarmiento,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Ocampo_Saman%C3%A9s,Manuel Ocampo Samanés,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Manuel_Abal_Medina,Juan Manuel Abal Medina,argentina,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Juan_Manuel_Abal_Medina,Juan Manuel Abal Medina,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_de_Estrada,Santiago de Estrada,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Alberto_de_Estrada,Santiago Alberto de Estrada,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Manuel_Estrada,José Manuel Estrada,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Leopoldo_Montes_de_Oca,Leopoldo Montes de Oca,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ana_Perichon,Ana Perichon,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Agust%C3%ADn_Pedro_Justo,Agustín Pedro Justo,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Yoma,Jorge Yoma,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Yoma,Jorge Yoma,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Yoma,Jorge Yoma,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ignacio_Lucas_Albarrac%C3%ADn,Ignacio Lucas Albarracín,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Albarrac%C3%ADn,Santiago Albarracín,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Florencio_Varela_%28escritor%29,Florencio Varela (escritor),argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/H%C3%A9ctor_Florencio_Varela,Héctor Florencio Varela,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Cruz_Varela,Juan Cruz Varela,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Luis_Vicente_Varela,Luis Vicente Varela,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mariano_Adri%C3%A1n_Varela,Mariano Adrián Varela,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Rufino_Varela,Rufino Varela,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alejandro_Bulgheroni,Alejandro Bulgheroni,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/%C3%81lvaro_Jos%C3%A9_de_Alzogaray,Álvaro José de Alzogaray,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_de_San_Mart%C3%ADn_y_G%C3%B3mez,Juan de San Martín,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_de_San_Mart%C3%ADn_y_G%C3%B3mez,Juan de San Martín,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Francisco_de_San_Mart%C3%ADn,José de San Martín,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Francisco_de_San_Mart%C3%ADn,José de San Martín,argentina,peru,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Francisco_de_San_Mart%C3%ADn,José de San Martín,argentina,uruguay,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Francisco_de_San_Mart%C3%ADn,José de San Martín,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Francisco_de_San_Mart%C3%ADn,José de San Martín,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez_T%C3%A1lice,Matilde Ibáñez Tálice,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_Saavedra_Lamas,Carlos Saavedra Lamas,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez,Matilde Ibáñez Tálice,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Guillermo_Brown_y_Blanco,Guillermo Brown y Blanco,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Guillermo_Brown,Guillermo Brown,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Wenceslao_Paunero,Wenceslao Paunero,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Sebasti%C3%A1n_de_Segurola,Sebastián de Segurola,argentina,bolivia,residencia,residencia
https://es.wikipedia.org/wiki/Sebasti%C3%A1n_de_Segurola,Sebastián de Segurola,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Sebasti%C3%A1n_de_Segurola,Sebastián de Segurola,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Che_Guevara,Che Guevara,argentina,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Che_Guevara,Che Guevara,argentina,bolivia,residencia,residencia
https://es.wikipedia.org/wiki/Ernesto_Che_Guevara,Che Guevara,argentina,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Ernesto_Che_Guevara,Che Guevara,argentina,bolivia,residencia,residencia
https://es.wikipedia.org/wiki/Bartolom%C3%A9_Mitre_Vedia,Bartolomé Mitre Vedia,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Emilio_Mitre_%28militar%29,Emilio Mitre (militar),argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Federico_Mitre,Federico Mitre,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mariano_de_Vedia_y_Mitre,Mariano de Vedia y Mitre,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Marcelino_Escalada_Baldez,Marcelino Escalada Baldez,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mercedes_Belzu,Mercedes Belzu,peru,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Ignacio_Gorriti,Juan Ignacio Gorriti,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ra%C3%BAl_Pr%C3%A9bisch,Raúl Prébisch,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Rosa_Pavlovsky_de_Rosemberg,Rosa Pavlovsky de Rosemberg,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Natalio_F%C3%A9lix_Botana,Natalio Félix Botana,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Damonte,Juan Damonte,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Isidro_Quesada,Isidro Quesada,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Quesada,Juan José Quesada,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Conrado_Villegas,Conrado Villegas,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Hip%C3%B3lito_Francisco_de_Villegas,Hipólito Francisco de Villegas,argentina,chile,trabajo,cargos_politicos
https://es.wikipedia.org/wiki/Hip%C3%B3lito_Francisco_de_Villegas,Hipólito Francisco de Villegas,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jacinto_Mariano_de_Villegas,Jacinto Mariano de Villegas,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jacinto_Mariano_de_Villegas,Jacinto Mariano de Villegas,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jacinto_Mariano_de_Villegas,Jacinto Mariano de Villegas,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Francisco_de_Villegas,Miguel Francisco de Villegas,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Mariano_de_Villegas,Miguel Mariano de Villegas,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Mariano_de_Villegas#Matrimonio_y_descendencia,Miguel Mariano de Villegas,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Francisco_de_Villegas#Matrimonio_y_descendencia,Miguel Francisco de Villegas,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Caputo,Santiago Caputo,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gregorio_Paz,Gregorio Paz,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gregorio_Paz,Gregorio Paz,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Segundo_Roca,Segundo Roca,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Zoilo_Canavery,Zoilo Canavery,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Marcelo_Bielsa,Marcelo Bielsa,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Delia_del_Carril,Delia del Carril,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_del_Carril,José María del Carril,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Luis_Irigoyen,Luis Irigoyen,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Emilio_de_Alvear,Emilio de Alvear,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Torcuato_de_Alvear,Torcuato de Alvear,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/David_Solari_%28futbolista%29,David Solari (futbolista),argentina,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Esteban_Solari,Esteban Solari,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Liz_Solari,Liz Solari,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Liz_Solari,Liz Solari,argentina,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Solari,Santiago Solari,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Antonio_de_Lezica_Aramburu,Juan Antonio de Lezica Aramburu,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Arturo_Rawson,Arturo Rawson,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Eduardo_Braun_Men%C3%A9ndez,Eduardo Braun Menéndez,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Agust%C3%ADn_Fernando_de_Pinedo,Agustín Fernando de Pinedo,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Francisco_Garc%C3%ADa_de_Z%C3%BA%C3%B1iga,Juan Francisco García de Zúñiga,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mateo_Garc%C3%ADa_de_Z%C3%BA%C3%B1iga,Mateo García de Zúñiga,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Olaguer_Feli%C3%BA_y_Azcu%C3%A9naga,José Olaguer Feliú y Azcuénaga,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Joaqu%C3%ADn_de_Valdivieso,Manuel Joaquín de Valdivieso,argentina,chile,trabajo,cargos_politicos
https://es.wikipedia.org/wiki/Manuel_Joaqu%C3%ADn_de_Valdivieso,Manuel Joaquín de Valdivieso,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Baltasar_Maciel,Juan Baltasar Maciel,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Hernando_de_Lavalle,Hernando de Lavalle,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,José Antonio de Lavalle,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,José Antonio de Lavalle,chile,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Frank_P%C3%A9rez-Garland,Frank Pérez-Garland,peru,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Florentino_Ameghino,Florentino Ameghino,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_S._Ramos_Mej%C3%ADa,Carlos S. Ramos Mejía,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Lorenzo_Lugones,Lorenzo Lugones,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Cafiero,Santiago Cafiero,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mariano_Maza,Mariano Maza,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Hern%C3%A1n_Hip%C3%B3lito_Cornejo,Hernán Hipólito Cornejo,argentina,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Antonio_Candioti_y_Mujica,Antonio Candioti y Mujica,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alberto_Mar%C3%ADa_Candioti,Alberto María Candioti,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Alberto_Mar%C3%ADa_Candioti,Alberto María Candioti,argentina,colombia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Pr%C3%B3coro_Crespo,Prócoro Crespo,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Luisa_Vehil,Luisa Vehil,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Vehil,Juan Vehil,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Paquita_Vehil,Paquita Vehil,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Patricia_Vaca_Narvaja,Patricia Vaca Narvaja,argentina,mexico,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Mart%C3%ADnez_de_Hoz,Miguel Martínez de Hoz,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Ciriaco_D%C3%ADaz_V%C3%A9lez,Ciriaco Díaz Vélez,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_D%C3%ADaz_V%C3%A9lez,José Miguel Díaz Vélez,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Gregorio_Ar%C3%A1oz_de_Lamadrid,Gregorio Aráoz de Lamadrid,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Borges,Francisco Borges,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Borges,Francisco Borges,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Juan_Cris%C3%B3stomo_Lafinur,Juan Crisóstomo Lafinur,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jorge_Guillermo_Borges,Jorge Guillermo Borges,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Rafael_Augier,Francisco Rafael Augier,argentina,chile,trabajo,ocupacion
https://es.wikipedia.org/wiki/Augusto_Bel%C3%ADn_Sarmiento,Augusto Belín Sarmiento,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Augusto_Bel%C3%ADn_Sarmiento,Augusto Belín Sarmiento,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_Ar%C3%A1oz_de_Lamadrid,Francisco Aráoz de Lamadrid,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Miguel_Ar%C3%A1oz_y_Arce,Miguel Aráoz y Arce,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Anacarsis_Lan%C3%BAs,Anacarsis Lanús,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Anacarsis_Lan%C3%BAs,Anacarsis Lanús,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Pablo_Lanusse,Pablo Lanusse,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Santiago_Betbeder,Santiago Betbeder,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_Rodr%C3%ADguez_Larreta,Carlos Rodríguez Larreta,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_Rodr%C3%ADguez_Larreta,Carlos Rodríguez Larreta,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/H%C3%A9ctor_Guti%C3%A9rrez_Ruiz,Héctor Gutiérrez Ruiz,argentina,uruguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Erasmo_Obligado,Erasmo Obligado,argentina,paraguay,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Estenssoro,José Estenssoro,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Estenssoro,José Estenssoro,argentina,ecuador,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mar%C3%ADa_Eugenia_Estenssoro,María Eugenia Estenssoro,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Calixto_de_Orihuela,José Calixto de Orihuela,peru,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Orihuela,José María Orihuela,argentina,bolivia,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Tiago_Correa,Tiago Correa,chile,mexico,residencia,residencia
https://es.wikipedia.org/wiki/Benjam%C3%ADn_Vicu%C3%B1a,Benjamín Vicuña,chile,argentina,residencia,residencia
https://es.wikipedia.org/wiki/Benjam%C3%ADn_Vicu%C3%B1a,Benjamín Vicuña,chile,argentina,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Carlos_Bello,Carlos Bello,chile,venezuela,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Andr%C3%A9s_Bello,Andrés Bello,chile,venezuela,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Manuel_Bulnes_Quevedo,Manuel Bulnes Quevedo,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Francisco_de_Carvajal_y_Vargas,Francisco de Carvajal y Vargas,argentina,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Familia_Carvajal_Vargas,Familia Carvajal Vargas,chile,peru,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Viera-Gallo,José Antonio Viera-Gallo,argentina,chile,residencia,residencia
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Viera-Gallo,José Antonio Viera-Gallo,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Mercedes_Mar%C3%ADn_del_Solar,Mercedes Marín del Solar,argentina,chile,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Julio_Jung,Julio Jung,chile,venezuela,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Julio_Jung_Duvauchelle,Julio Jung Duvauchelle,chile,venezuela,biografía,biografia_inicial
https://es.wikipedia.org/wiki/Federico_Puga_Borne,Federico Puga Borne,chile,peru,biografía,biografia_inicial
