url,nombre,pais,familia_normalizada,motivo_elite,primary_elite_type,bloque_cargo,partido_norm,elite_politica,elite_partidaria,elite_familiar,elite_diplomatica,elite_economica,senal_transnacional,cargo_1,cargo_2,cargo_3,cargos_politicos,ocupacion,lugar_nacimiento,lugar_fallecimiento,nacionalidad,conexion_otros_paises,redes_dentro_pais,redes_entre_paises
https://es.wikipedia.org/wiki/Iglesia_de_Santo_Domingo_%28Popay%C3%A1n%29,Iglesia de Santo Domingo (Popayán),Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Jacinto_de_Arboleda,Jacinto de Arboleda,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Arboleda_Arroyo,José Arboleda Arroyo,Colombia,Arboleda,élite familiar | élite económica,Económica,Militar,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Militar, hacendado e intelectual",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Lemos_Arboleda,Francisco Lemos Arboleda,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,NA,Partido Liberal Colombiano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Marcelino_de_Mosquera,Marcelino de Mosquera,Colombia,Arboleda,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_de_Mosquera,Joaquín de Mosquera,Colombia,Arboleda,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,"español, neogranadino y colombiano",NA,NA,NA
https://es.wikipedia.org/wiki/Sof%C3%ADa_Mosquera_de_Arboleda,Sofía Mosquera de Arboleda,Colombia,Arboleda,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Primera dama,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Jos%C3%A9_Mosquera,Manuel José Mosquera,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Mar%C3%ADa_Mosquera,Manuel María Mosquera,Colombia,Arboleda,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , periodista , político",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Tom%C3%A1s_Cipriano_de_Mosquera,Tomás Cipriano de Mosquera,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,Militar,Partido Liberal,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Militar , Político y Escritor",NA,NA,Neogranadina y colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Mosquera,Joaquín Mosquera,Colombia,Arboleda,élite partidaria | élite familiar | élite económica,Partidaria,Militar,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Abogado, político, militar, diplomático y empresario",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Mosquera,José María de Mosquera,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Español y Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Rafael_Mosquera,José Rafael Mosquera,Colombia,Arboleda,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado, Abogado, Empresario y Político",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Urrutia_Holgu%C3%ADn,Francisco Urrutia Holguín,Colombia,Arboleda,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político , abogado , diplomático , jurista",NA,NA,Colombiano Ecuatoriano,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Urrutia_Olano,Francisco Urrutia Olano,Colombia,Arboleda,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Antonio_Arboleda_Scarpetta,Manuel Arboleda Scarpetta,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Julio_Arboleda_Pombo,Julio Arboleda,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,Militar,Partido Conservador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor, militar, político",NA,NA,Neogranadina,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn,Jorge Holguín Mallarino,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,Militar,Partido Conservador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Estadista , militar",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Enrique_Arboleda_Valencia,José Enrique Valencia,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,Profesional,Partido Conservador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado laboralista, escritor, educador, político",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Rafael_Arboleda_Arroyo,José Arboleda Arroyo,Colombia,Arboleda,élite familiar | élite económica,Económica,Militar,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Militar, hacendado e intelectual",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Antonio_de_Arboleda_y_Vergara,Francisco Arboleda,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Alc%C3%A1ntara_Herr%C3%A1n,Pedro Alcántara Herrán,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,Militar,Partido Conservador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar y político,NA,NA,Colombiana y Neogranadina,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Holgu%C3%ADn_Mallarino,Jorge Holguín Mallarino,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,Militar,Partido Conservador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Estadista , militar",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_de_Mosquera_Figueroa_y_Prieto_de_Tobar,José de Mosquera y Prieto,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Cecilia_Arboleda_Mosquera,Cecilia Arboleda de Holguín,Colombia,Arboleda,élite partidaria | élite familiar,Partidaria,NA,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_de_Mosquera_y_Figueroa,José María de Mosquera,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Español y Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Mar%C3%ADa_Mosquera_y_Arboleda,Manuel María Mosquera,Colombia,Arboleda,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , periodista , político",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Marcelino_de_Mosquera_y_Figueroa,Marcelino de Mosquera,Colombia,Arboleda,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Urrutia_Olano,Francisco Urrutia Olano,Colombia,Arboleda,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_Urrutia_Montoya,Miguel Urrutia Montoya,Colombia,Arboleda,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Economista,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Urrutia_Ord%C3%B3%C3%B1ez,Francisco Urrutia Ordóñez,Colombia,Arboleda,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Diplomático , Empresario",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Urrutia_Holgu%C3%ADn,Francisco Urrutia Holguín,Colombia,Arboleda,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político , abogado , diplomático , jurista",NA,NA,Colombiano Ecuatoriano,NA,NA,NA
https://es.wikipedia.org/wiki/Vicente_Holgu%C3%ADn,Vicente Holguín,Colombia,Arboleda,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Colombiano (1819) y Neogranadina,NA,NA,NA
https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Mosquera_y_Figueroa,Cristóbal de Mosquera y Silva,Colombia,Arboleda,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_de_Mosquera_y_Figueroa,Joaquín de Mosquera,Colombia,Arboleda,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,"español, neogranadino y colombiano",NA,NA,NA
https://es.wikipedia.org/wiki/Jer%C3%B3nimo_Arg%C3%A1ez,Jerónimo Argáez,Colombia,Argáez,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Periodista,NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Enrique_Carrizosa_Arg%C3%A1ez,Enrique Carrizosa Argáez,Colombia,Argáez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Historiador, genealogista y antropólogo",NA,NA,Belga Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Rafael_Carrizosa,Rafael Carrizosa,Colombia,Argáez,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Médico, científico y educador",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Enrique_de_Arg%C3%A1ez,Enrique de Argáez,Colombia,Argáez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político , geógrafo , historiador , diplomático",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Tanco_Arg%C3%A1ez,Luis Tanco Argáez,Colombia,Argáez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Diplomático,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Tanco,Nicolás Tanco,Colombia,Argáez,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Explorador , diplomático y escritor",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Nicol%C3%A1s_Tanco_Bosmeniel,Nicolás Tanco Bosmeniel,Colombia,Argáez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Mariano_Tanco,Mariano Tanco,Colombia,Argáez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Diplomático,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_Arroyo_Diez,Miguel Arroyo Diez,Colombia,Arroyo,élite partidaria | élite familiar,Partidaria,NA,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_Arroyo_Hurtado,Miguel Arroyo Hurtado,Colombia,Arroyo,élite partidaria | élite familiar,Partidaria,NA,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Santiago_Arroyo_y_Valencia,Santiago Arroyo y Valencia,Colombia,Arroyo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_C%C3%A1rdenas_Arroyo,Juan Cárdenas Arroyo,Colombia,Arroyo,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Pintor, caricaturista y dibujante",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Margarita_Diez_y_Pombo,Margarita Diez y Pombo,Colombia,Arroyo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Marcelino_P%C3%A9rez_de_Arroyo,Marcelino Pérez de Arroyo,Colombia,Arroyo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Margarita_Diez-Colunje_y_Pombo,Margarita Diez y Pombo,Colombia,Arroyo,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_C%C3%A1rdenas_Nannetti,Jorge Cárdenas Nannetti,Colombia,Arroyo,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,economista y escritor,NA,NA,colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Jaime_Arrubla_Paucar,Jaime Arrubla Paucar,Colombia,Arrubla,élite partidaria,Partidaria,Profesional,Partido Conservador Colombiano,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Gerardo_Arrubla,Gerardo Arrubla,Colombia,Arrubla,élite partidaria,Partidaria,Profesional,Partido Conservador Colombiano,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor, historiador, político",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Rafael_Ayala_y_Lozano,Rafael Ayala y Lozano,Colombia,Ayala,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Político , diplomático y empresario",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_de_Ayala_y_Vergara,José de Ayala y Vergara,Colombia,Ayala,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_de_Ayala_y_Vergara,Luis de Ayala y Vergara,Colombia,Ayala,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,Español,NA,NA,NA
https://es.wikipedia.org/wiki/Edmundo_de_Ayala_Durand,Edmundo de Ayala Durand,Colombia,Ayala,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Francesa,NA,NA,NA
https://es.wikipedia.org/wiki/Teresa_Lozano_e_Isasi,Teresa Lozano e Isasi,Colombia,Ayala,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Pablo_Borrero_Ayerbe,Pablo Borrero Ayerbe,Colombia,Ayerbe,élite partidaria,Partidaria,Profesional,Partido Conservador,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Médico,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Juli%C3%A1n_Bucheli_Ayerbe,Julián Bucheli Ayerbe,Colombia,Ayerbe,élite partidaria,Partidaria,Otro,Partido Conservador,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Victor_Caro,Victor Caro,Colombia,Azuola,élite partidaria | élite familiar,Partidaria,Profesional,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor, poeta, científico, catedrático, filántropo, periodista",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Julio_Caro,Julio Caro,Colombia,Azuola,élite partidaria | élite familiar | élite económica,Partidaria,Económico,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Economista , Banquero",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Ana_de_Narv%C3%A1ez_de_Caro,Ana de Narváez de Caro,Colombia,Azuola,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Luis_de_Azuola,José Luis de Azuola,Colombia,Azuola,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Periodista, político",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Eduardo_Azuola_y_Rocha,Luis Eduardo Azuola y Rocha,Colombia,Azuola,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado, militar, funcionario real, prócer",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Eduardo_Pizano_de_Narv%C3%A1ez,Eduardo Pizano de Narváez,Colombia,Azuola,élite partidaria | élite familiar,Partidaria,Profesional,Partido Conservador Colombiano,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , ejecutivo , político",NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Miguel_Antonio_Caro,Miguel Antonio Caro,Colombia,Azuola,élite partidaria | élite familiar,Partidaria,Otro,"Partido Nacional , Partido Católico",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Estadista , humanista .",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Fernando_Caro_Tanco,Fernando Caro Tanco,Colombia,Azuola,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Fotógrafo y periodista,NA,NA,Colombiano,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Eusebio_Caro,José Eusebio Caro,Colombia,Azuola,élite partidaria | élite familiar,Partidaria,Profesional,Partido Conservador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Filósofo, poeta, escritor, ideólogo",NA,NA,Colombiana,NA,NA,NA
https://es.wikipedia.org/wiki/Adriana_de_Mil%C3%A0,Adriana de Milà,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Alejandro_VI,Alejandro VI,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Rodrigo_Borja_Cevallos,Rodrigo Borja Cevallos,Colombia,Borja,élite partidaria | élite familiar,Partidaria,Profesional,Partido Liberal Radical Ecuatoriano (1962-1970) Izquierda Democrática (1970-2013),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político , profesor universitario y abogado",NA,NA,Ecuatoriana,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_de_Borja_y_Armendia,Juan de Borja y Armendia,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Borja_y_Lizarzaburu,Juan Borja y Lizarzaburu,Colombia,Borja,élite partidaria | élite familiar,Partidaria,Profesional,Partido Liberal del Ecuador,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y abogado,NA,NA,ecuatoriana,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_de_Borja_y_Miguel,Francisco de Borja y Miguel,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Pedro_Luis_de_Borja_y_Borja,Pedro Luis de Borja y Borja,Colombia,Borja,élite familiar,Familiar,Ejecutivo,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Capitán general de la Iglesia , prefecto de Roma.",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Calixto_III,Calixto III,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Carlos_de_Arag%C3%B3n_de_Gurrea_y_de_Borja,Carlos de Aragón de Gurrea y de Borja,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Carlos_de_Borja_y_Centellas,Carlos de Borja y Centellas,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Casa_natal_de_Alejandro_VI,Casa natal de Alejandro VI,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Castellar_y_de_Borja,Juan Castellar y de Borja,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/C%C3%A9sar_Borgia,César Borgia,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/C%C3%A9sar_Borja_Lavayen,César Borja Lavayen,Colombia,Borja,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Médico , poeta y político",NA,NA,Ecuatoriana,NA,NA,NA
https://es.wikipedia.org/wiki/Carlota_de_Albret,Carlota de Albret,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/C%C3%B3nclave_de_1492,Cónclave de 1492,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Domingo_de_Borja,Domingo de Borja,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Fernando_de_Borja,Fernando de Borja,Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_de_Borja,Francisco de Borja,Colombia,Borja,élite política | élite familiar,Política,Militar,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,"Caballerizo mayor de la reina Virrey de Cataluña (1539-1543) Duque de Gandía (desde 1543) Prepósito General de la Companía de Jesús (desde 1565 juliano , hasta 1572 juliano )","Político , teólogo y presbítero católico de rito latino",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_de_Borja_y_Arag%C3%B3n,Francisco de Borja y Aragón,Colombia,Borja,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y militar,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_de_Borja_%28cardenal%29,Francisco de Borja (cardenal),Colombia,Borja,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
