from,to,tipo,cross_country,cross_family,edge_kind,campo
2228,5907,Padre/Madre,FALSE,FALSE,familiar,NA
2228,5907,Hijo/a,FALSE,FALSE,familiar,NA
3112,5907,Cónyuge,FALSE,FALSE,familiar,NA
3130,5907,Hijo/a,FALSE,FALSE,familiar,NA
3130,5907,Padre/Madre,FALSE,FALSE,familiar,NA
3362,5907,Hijo/a,FALSE,FALSE,familiar,NA
3362,5907,Padre/Madre,FALSE,FALSE,familiar,NA
3510,5907,Padre/Madre,FALSE,FALSE,familiar,NA
3510,5907,Hijo/a,FALSE,FALSE,familiar,NA
588,5993,Cónyuge,FALSE,FALSE,familiar,NA
4582,5993,Padre/Madre,FALSE,FALSE,familiar,NA
4582,5993,Hijo/a,FALSE,FALSE,familiar,NA
1764,6007,Padre/Madre,FALSE,FALSE,familiar,NA
4681,6007,Hijo/a,FALSE,FALSE,familiar,NA
4682,6007,Padre/Madre,FALSE,FALSE,familiar,NA
1764,6009,Padre/Madre,FALSE,FALSE,familiar,NA
1764,6009,Hijo/a,FALSE,FALSE,familiar,NA
1765,6009,Hijo/a,FALSE,FALSE,familiar,NA
4681,6009,Padre/Madre,FALSE,FALSE,familiar,NA
4681,6009,Hijo/a,FALSE,FALSE,familiar,NA
4682,6009,Padre/Madre,FALSE,FALSE,familiar,NA
4682,6009,Hijo/a,FALSE,FALSE,familiar,NA
559,6018,Padre/Madre,FALSE,FALSE,familiar,NA
559,6018,Hijo/a,FALSE,FALSE,familiar,NA
4655,6018,Padre/Madre,FALSE,FALSE,familiar,NA
4763,6018,Padre/Madre,FALSE,FALSE,familiar,NA
4763,6018,Hijo/a,FALSE,FALSE,familiar,NA
1478,6021,Padre/Madre,FALSE,FALSE,familiar,NA
1478,6021,Hijo/a,FALSE,FALSE,familiar,NA
876,6053,Padre/Madre,FALSE,FALSE,familiar,NA
876,6053,Hijo/a,FALSE,FALSE,familiar,NA
3036,6053,Padre/Madre,FALSE,FALSE,familiar,NA
3036,6053,Hijo/a,FALSE,FALSE,familiar,NA
3764,6053,Padre/Madre,FALSE,FALSE,familiar,NA
3764,6053,Hijo/a,FALSE,FALSE,familiar,NA
4063,6053,Padre/Madre,FALSE,FALSE,familiar,NA
965,6077,Hijo/a,FALSE,TRUE,familiar,NA
965,6077,Padre/Madre,FALSE,TRUE,familiar,NA
3094,6077,Padre/Madre,FALSE,FALSE,familiar,NA
3095,6077,Padre/Madre,FALSE,FALSE,familiar,NA
3095,6077,Hijo/a,FALSE,FALSE,familiar,NA
4252,6103,Padre/Madre,FALSE,TRUE,familiar,NA
4252,6103,Hijo/a,FALSE,TRUE,familiar,NA
5502,6103,Padre/Madre,FALSE,TRUE,familiar,NA
5502,6103,Hijo/a,FALSE,TRUE,familiar,NA
2604,6129,Padre/Madre,FALSE,FALSE,familiar,NA
2604,6129,Hijo/a,FALSE,FALSE,familiar,NA
2898,6129,Pareja,FALSE,FALSE,familiar,NA
5847,6129,Padre/Madre,FALSE,FALSE,familiar,NA
5847,6129,Hijo/a,FALSE,FALSE,familiar,NA
1006,6149,Padre/Madre,FALSE,FALSE,familiar,NA
1006,6149,Hijo/a,FALSE,FALSE,familiar,NA
4219,6149,Padre/Madre,FALSE,FALSE,familiar,NA
4219,6149,Hijo/a,FALSE,FALSE,familiar,NA
4455,6162,Hijo/a,FALSE,FALSE,familiar,NA
4456,6162,Padre/Madre,FALSE,FALSE,familiar,NA
4456,6162,Hijo/a,FALSE,FALSE,familiar,NA
5487,6162,Hijo/a,FALSE,FALSE,familiar,NA
5490,6162,Padre/Madre,FALSE,FALSE,familiar,NA
5490,6162,Hijo/a,FALSE,FALSE,familiar,NA
3487,pais:chile,Texto (residencia),TRUE,NA,texto,residencia
3487,pais:peru,Texto (residencia),TRUE,NA,texto,residencia
3487,pais:uruguay,Texto (residencia),TRUE,NA,texto,residencia
3487,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
3487,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
3778,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
3778,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
2521,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
2521,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
3265,pais:chile,Texto (residencia),TRUE,NA,texto,residencia
3265,pais:peru,Texto (residencia),TRUE,NA,texto,residencia
3265,pais:uruguay,Texto (residencia),TRUE,NA,texto,residencia
3265,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
3265,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
4815,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
5812,pais:paraguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
3185,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
3185,pais:bolivia,Texto (biografía),TRUE,NA,texto,biografia_inicial
3867,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
3868,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
831,pais:peru,Texto (residencia),TRUE,NA,texto,residencia
428,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
428,pais:bolivia,Texto (biografía),TRUE,NA,texto,biografia_inicial
2841,pais:peru,Texto (residencia),TRUE,NA,texto,residencia
2841,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
2178,pais:argentina,Texto (residencia),TRUE,NA,texto,residencia
4217,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
426,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
426,pais:bolivia,Texto (biografía),TRUE,NA,texto,biografia_inicial
1970,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
670,pais:bolivia,Texto (biografía),TRUE,NA,texto,biografia_inicial
126,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
2081,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
1079,pais:chile,Texto (residencia),TRUE,NA,texto,residencia
1079,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
5682,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
5683,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
3397,pais:chile,Texto (residencia),TRUE,NA,texto,residencia
3397,pais:peru,Texto (residencia),TRUE,NA,texto,residencia
3397,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
3397,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
4218,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
1326,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
2008,pais:mexico,Texto (biografía),TRUE,NA,texto,biografia_inicial
2797,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
1100,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
1641,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
109,pais:chile,Texto (biografía),TRUE,NA,texto,biografia_inicial
2828,pais:mexico,Texto (biografía),TRUE,NA,texto,biografia_inicial
2827,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
3094,pais:colombia,Texto (biografía),TRUE,NA,texto,biografia_inicial
3095,pais:colombia,Texto (biografía),TRUE,NA,texto,biografia_inicial
2337,pais:ecuador,Texto (biografía),TRUE,NA,texto,biografia_inicial
2266,pais:ecuador,Texto (biografía),TRUE,NA,texto,biografia_inicial
2771,pais:ecuador,Texto (residencia),TRUE,NA,texto,residencia
2771,pais:ecuador,Texto (biografía),TRUE,NA,texto,biografia_inicial
1739,pais:chile,Texto (trabajo),TRUE,NA,texto,cargos_politicos
4272,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
5685,pais:colombia,Texto (biografía),TRUE,NA,texto,biografia_inicial
5628,pais:colombia,Texto (biografía),TRUE,NA,texto,biografia_inicial
1343,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
4392,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
1467,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
5472,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
5445,pais:colombia,Texto (biografía),TRUE,NA,texto,biografia_inicial
5445,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
415,pais:venezuela,Texto (biografía),TRUE,NA,texto,biografia_inicial
2604,pais:bolivia,Texto (residencia),TRUE,NA,texto,residencia
1186,pais:mexico,Texto (biografía),TRUE,NA,texto,biografia_inicial
4763,pais:peru,Texto (residencia),TRUE,NA,texto,residencia
4763,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
4437,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
2693,pais:peru,Texto (biografía),TRUE,NA,texto,biografia_inicial
2693,pais:colombia,Texto (biografía),TRUE,NA,texto,biografia_inicial
1821,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
608,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
2658,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
3428,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
3752,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
5147,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
5311,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
4570,pais:uruguay,Texto (biografía),TRUE,NA,texto,biografia_inicial
